KPI_Name,parent,node,Tier,sys,Mo_Nb,frst_flt_ind,station,dom_int,Baseline,Baseline_Num,Baseline_Den,Goal,Stretch,Contribution,Goal_Num,Goal_Den,Source,Goal_Yr,YTD_Num,YTD_Den
D0,sys/1/D,LAX,4.0,sys,1,,LAX,D,71.27,2687,3770,74.84,5.00%,0.03299766670760162,2821.35,3770,Cascaded,2027,2821.35,3770
D0,sys/1/D,LEX,4.0,sys,1,,LEX,D,76.53,212,277,80.36,5.00%,0.002603463097138647,222.6,277,Cascaded,2027,222.6,277
D0,sys/1/D,LFT,4.0,sys,1,,LFT,D,70.53,67,95,74.05,5.00%,0.0008227925825862704,70.35,95,Cascaded,2027,70.35,95
D0,sys/1/D,LGA,4.0,sys,1,,LGA,D,72.11,4280,5935,75.72,5.00%,0.052560481395063245,4494.0,5935,Cascaded,2027,4494.0,5935
D0,sys/1/D,LGB,4.0,sys,1,,LGB,D,82.61,76,92,86.74,5.00%,0.0009333169593515904,79.8,92,Cascaded,2027,79.8,92
D0,sys/1/D,LIH,4.0,sys,1,,LIH,D,50.85,30,59,53.39,5.00%,0.00036841458921773305,31.5,59,Cascaded,2027,31.5,59
D0,sys/1/D,LIT,4.0,sys,1,,LIT,D,82.18,166,202,86.29,5.00%,0.0020385607270047893,174.3,202,Cascaded,2027,174.3,202
D0,sys/1/D,LWS,4.0,sys,1,,LWS,D,81.97,50,61,86.07,5.00%,0.0006140243153628884,52.5,61,Cascaded,2027,52.5,61
D0,sys/1/D,MBS,4.0,sys,1,,MBS,D,58.24,53,91,61.15,5.00%,0.0006508657742846617,55.65,91,Cascaded,2027,55.65,91
D0,sys/1/D,MCI,4.0,sys,1,,MCI,D,76.5,534,698,80.33,5.00%,0.006557779688075647,560.7,698,Cascaded,2027,560.7,698
D0,sys/1/D,MCO,4.0,sys,1,,MCO,D,58.39,1096,1877,61.31,5.00%,0.013459412992754513,1150.8,1877,Cascaded,2027,1150.8,1877
D0,sys/1/D,MDT,4.0,sys,1,,MDT,D,72.0,90,125,75.6,5.00%,0.0011052437676531991,94.5,125,Cascaded,2027,94.5,125
D0,sys/1/D,MDW,4.0,sys,1,,MDW,D,59.93,160,267,62.92,5.00%,0.0019648778091612426,168.0,267,Cascaded,2027,168.0,267
D0,sys/1/D,MEM,4.0,sys,1,,MEM,D,68.35,352,515,71.77,5.00%,0.004322731180154734,369.6,515,Cascaded,2027,369.6,515
D0,sys/1/D,MFE,4.0,sys,1,,MFE,D,88.24,75,85,92.65,5.00%,0.0009210364730443325,78.75,85,Cascaded,2027,78.75,85
D0,sys/1/D,MFR,4.0,sys,1,,MFR,D,82.14,115,140,86.25,5.00%,0.0014122559253346432,120.75,140,Cascaded,2027,120.75,140
D0,sys/1/D,MGM,4.0,sys,1,,MGM,D,65.85,81,123,69.15,5.00%,0.0009947193908878792,85.05,123,Cascaded,2027,85.05,123
D0,sys/1/D,MIA,4.0,sys,1,,MIA,D,52.9,548,1036,55.54,5.00%,0.006729706496377256,575.4,1036,Cascaded,2027,575.4,1036
D0,sys/1/D,MKE,4.0,sys,1,,MKE,D,63.43,359,566,66.6,5.00%,0.004408694584305538,376.95,566,Cascaded,2027,376.95,566
D0,sys/1/D,MLB,4.0,sys,1,,MLB,D,73.11,87,119,76.76,5.00%,0.0010684023087314258,91.35,119,Cascaded,2027,91.35,119
D0,sys/1/D,MLI,4.0,sys,1,,MLI,D,73.33,44,60,77.0,5.00%,0.0005403413975193417,46.2,60,Cascaded,2027,46.2,60
D0,sys/1/D,MLU,4.0,sys,1,,MLU,D,75.0,57,76,78.75,5.00%,0.0006999877195136928,59.85,76,Cascaded,2027,59.85,76
D0,sys/1/D,MOB,4.0,sys,1,,MOB,D,73.81,93,126,77.5,5.00%,0.0011420852265749725,97.65,126,Cascaded,2027,97.65,126
D0,sys/1/D,MOT,4.0,sys,1,,MOT,D,68.1,79,116,71.51,5.00%,0.0009701584182733636,82.95,116,Cascaded,2027,82.95,116
D0,sys/1/D,MQT,4.0,sys,1,,MQT,D,40.0,22,55,42.0,5.00%,0.00027017069875967086,23.1,55,Cascaded,2027,23.1,55
D0,sys/1/D,MSN,4.0,sys,1,,MSN,D,69.73,258,370,73.22,5.00%,0.003168365467272504,270.9,370,Cascaded,2027,270.9,370
D0,sys/1/D,MSO,4.0,sys,1,,MSO,D,80.51,95,118,84.53,5.00%,0.001166646199189488,99.75,118,Cascaded,2027,99.75,118
D0,sys/1/D,MSP,4.0,sys,1,,MSP,D,60.62,4751,7837,63.65,5.00%,0.058344590445781656,4988.55,7837,Cascaded,2027,4988.55,7837
D0,sys/1/D,MSY,4.0,sys,1,,MSY,D,73.81,434,588,77.5,5.00%,0.005329731057349871,455.7,588,Cascaded,2027,455.7,588
D0,sys/1/D,MTJ,4.0,sys,1,,MTJ,D,60.71,17,28,63.75,5.00%,0.00020876826722338206,17.85,28,Cascaded,2027,17.85,28
D0,sys/1/D,MYR,4.0,sys,1,,MYR,D,84.25,123,146,88.46,5.00%,0.0015104998157927053,129.15,146,Cascaded,2027,129.15,146
D0,sys/1/D,OAJ,4.0,sys,1,,OAJ,D,78.26,72,92,82.17,5.00%,0.0008841950141225593,75.6,92,Cascaded,2027,75.6,92
D0,sys/1/D,OAK,4.0,sys,1,,OAK,D,88.1,74,84,92.5,5.00%,0.0009087559867370748,77.7,84,Cascaded,2027,77.7,84
D0,sys/1/D,OGG,4.0,sys,1,,OGG,D,65.04,80,123,68.29,5.00%,0.0009824389045806213,84.0,123,Cascaded,2027,84.0,123
D0,sys/1/D,OKC,4.0,sys,1,,OKC,D,81.51,194,238,85.59,5.00%,0.002382414343608007,203.7,238,Cascaded,2027,203.7,238
D0,sys/1/D,OMA,4.0,sys,1,,OMA,D,73.18,341,466,76.83,5.00%,0.004187645830774899,358.05,466,Cascaded,2027,358.05,466
D0,sys/1/D,ONT,4.0,sys,1,,ONT,D,73.81,155,210,77.5,5.00%,0.001903475377624954,162.75,210,Cascaded,2027,162.75,210
D0,sys/1/D,ORD,4.0,sys,1,,ORD,D,57.64,551,956,60.52,5.00%,0.0067665479552990295,578.55,956,Cascaded,2027,578.55,956
D0,sys/1/D,ORF,4.0,sys,1,,ORF,D,73.99,293,396,77.69,5.00%,0.003598182488026526,307.65,396,Cascaded,2027,307.65,396
D0,sys/1/D,ORH,4.0,sys,1,,ORH,D,90.0,18,20,94.5,5.00%,0.00022104875353063982,18.9,20,Cascaded,2027,18.9,20
D0,sys/1/D,PDX,4.0,sys,1,,PDX,D,75.77,491,648,79.56,5.00%,0.006029718776863564,515.55,648,Cascaded,2027,515.55,648
D0,sys/1/D,PHL,4.0,sys,1,,PHL,D,70.19,365,520,73.7,5.00%,0.004482377502149085,383.25,520,Cascaded,2027,383.25,520
D0,sys/1/D,PHX,4.0,sys,1,,PHX,D,68.51,644,940,71.94,5.00%,0.007908633181874002,676.2,940,Cascaded,2027,676.2,940
D0,sys/1/D,PIH,4.0,sys,1,,PIH,D,80.65,25,31,84.68,5.00%,0.0003070121576814442,26.25,31,Cascaded,2027,26.25,31
D0,sys/1/D,PIT,4.0,sys,1,,PIT,D,72.88,516,708,76.53,5.00%,0.006336730934545008,541.8,708,Cascaded,2027,541.8,708
D0,sys/1/D,PLN,4.0,sys,1,,PLN,D,68.42,26,38,71.84,5.00%,0.00031929264398870193,27.3,38,Cascaded,2027,27.3,38
D0,sys/1/D,PNS,4.0,sys,1,,PNS,D,77.19,176,228,81.05,5.00%,0.002161365590077367,184.8,228,Cascaded,2027,184.8,228
D0,sys/1/D,PSC,4.0,sys,1,,PSC,D,86.41,178,206,90.73,5.00%,0.0021859265626918826,186.9,206,Cascaded,2027,186.9,206
D0,sys/1/D,PSP,4.0,sys,1,,PSP,D,72.77,171,235,76.4,5.00%,0.002099963158541078,179.55,235,Cascaded,2027,179.55,235
D0,sys/1/D,PVD,4.0,sys,1,,PVD,D,57.26,71,124,60.12,5.00%,0.0008719145278153014,74.55,124,Cascaded,2027,74.55,124
D0,sys/1/D,PWM,4.0,sys,1,,PWM,D,65.97,126,191,69.27,5.00%,0.0015473412747144786,132.3,191,Cascaded,2027,132.3,191
D0,sys/1/D,RAP,4.0,sys,1,,RAP,D,72.83,67,92,76.47,5.00%,0.0008227925825862704,70.35,92,Cascaded,2027,70.35,92
D0,sys/1/D,RDM,4.0,sys,1,,RDM,D,79.02,113,143,82.97,5.00%,0.0013876949527201277,118.65,143,Cascaded,2027,118.65,143
D0,sys/1/D,RDU,4.0,sys,1,,RDU,D,70.05,1008,1439,73.55,5.00%,0.012378730197715829,1058.4,1439,Cascaded,2027,1058.4,1439
D0,sys/1/D,RHI,4.0,sys,1,,RHI,D,77.19,44,57,81.05,5.00%,0.0005403413975193417,46.2,57,Cascaded,2027,46.2,57
D0,sys/1/D,RIC,4.0,sys,1,,RIC,D,77.85,376,483,81.74,5.00%,0.00461746285152892,394.8,483,Cascaded,2027,394.8,483
D0,sys/1/D,RNO,4.0,sys,1,,RNO,D,81.07,167,206,85.12,5.00%,0.002050841213312047,175.35,206,Cascaded,2027,175.35,206
D0,sys/1/D,ROA,4.0,sys,1,,ROA,D,74.02,94,127,77.72,5.00%,0.00115436571288223,98.7,127,Cascaded,2027,98.7,127
D0,sys/1/D,ROC,4.0,sys,1,,ROC,D,44.23,138,312,46.44,5.00%,0.001694707110401572,144.9,312,Cascaded,2027,144.9,312
D0,sys/1/D,RST,4.0,sys,1,,RST,D,63.95,55,86,67.15,5.00%,0.0006754267468991772,57.75,86,Cascaded,2027,57.75,86
D0,sys/1/D,RSW,4.0,sys,1,,RSW,D,67.93,502,739,71.33,5.00%,0.006164804126243399,527.1,739,Cascaded,2027,527.1,739
D0,sys/1/D,SAN,4.0,sys,1,,SAN,D,69.12,600,868,72.58,5.00%,0.00736829178435466,630.0,868,Cascaded,2027,630.0,868
D0,sys/1/D,SAT,4.0,sys,1,,SAT,D,72.76,366,503,76.4,5.00%,0.004494657988456343,384.3,503,Cascaded,2027,384.3,503
D0,sys/1/D,SAV,4.0,sys,1,,SAV,D,70.7,321,454,74.24,5.00%,0.0039420361046297436,337.05,454,Cascaded,2027,337.05,454
D0,sys/1/D,SBA,4.0,sys,1,,SBA,D,82.22,74,90,86.33,5.00%,0.0009087559867370748,77.7,90,Cascaded,2027,77.7,90
D0,sys/1/D,SBN,4.0,sys,1,,SBN,D,48.5,81,167,50.93,5.00%,0.0009947193908878792,85.05,167,Cascaded,2027,85.05,167
D0,sys/1/D,SDF,4.0,sys,1,,SDF,D,71.43,305,427,75.0,5.00%,0.003745548323713619,320.25,427,Cascaded,2027,320.25,427
D0,sys/1/D,SEA,4.0,sys,1,,SEA,D,68.79,2557,3717,72.23,5.00%,0.03140120348765811,2684.85,3717,Cascaded,2027,2684.85,3717
D0,sys/1/D,SFO,4.0,sys,1,,SFO,D,70.19,730,1040,73.7,5.00%,0.00896475500429817,766.5,1040,Cascaded,2027,766.5,1040
D0,sys/1/D,SGF,4.0,sys,1,,SGF,D,71.43,60,84,75.0,5.00%,0.0007368291784354661,63.0,84,Cascaded,2027,63.0,84
D0,sys/1/D,SGU,4.0,sys,1,,SGU,D,91.8,112,122,96.39,5.00%,0.0013754144664128698,117.6,122,Cascaded,2027,117.6,122
D0,sys/1/D,SHV,4.0,sys,1,,SHV,D,61.22,60,98,64.29,5.00%,0.0007368291784354661,63.0,98,Cascaded,2027,63.0,98
D0,sys/1/D,SJC,4.0,sys,1,,SJC,D,83.4,432,518,87.57,5.00%,0.0053051700847353556,453.6,518,Cascaded,2027,453.6,518
D0,sys/1/D,SJU,4.0,sys,1,,SJU,D,61.54,208,338,64.62,5.00%,0.0025543411519096154,218.4,338,Cascaded,2027,218.4,338
D0,sys/1/D,SLC,4.0,sys,1,,SLC,D,71.16,4680,6577,74.71,5.00%,0.05747267591796635,4914.0,6577,Cascaded,2027,4914.0,6577
D0,sys/1/D,SMF,4.0,sys,1,,SMF,D,75.77,394,520,79.56,5.00%,0.00483851160505956,413.7,520,Cascaded,2027,413.7,520
D0,sys/1/D,SNA,4.0,sys,1,,SNA,D,69.82,303,434,73.31,5.00%,0.0037209873510991036,318.15,434,Cascaded,2027,318.15,434
D0,sys/1/D,SRQ,4.0,sys,1,,SRQ,D,64.77,228,352,68.01,5.00%,0.002799950878054771,239.4,352,Cascaded,2027,239.4,352
D0,sys/1/D,STL,4.0,sys,1,,STL,D,73.58,390,530,77.26,5.00%,0.004789389659830529,409.5,530,Cascaded,2027,409.5,530
D0,sys/1/D,STT,4.0,sys,1,,STT,D,62.77,86,137,65.91,5.00%,0.001056121822424168,90.3,137,Cascaded,2027,90.3,137
D0,sys/1/D,STX,4.0,sys,1,,STX,D,30.77,8,26,32.31,5.00%,9.824389045806215e-05,8.4,26,Cascaded,2027,8.4,26
D0,sys/1/D,SUN,4.0,sys,1,,SUN,D,87.0,87,100,91.35,5.00%,0.0010684023087314258,91.35,100,Cascaded,2027,91.35,100
D0,sys/1/D,SYR,4.0,sys,1,,SYR,D,61.68,198,321,64.77,5.00%,0.002431536288837038,207.9,321,Cascaded,2027,207.9,321
D0,sys/1/D,TLH,4.0,sys,1,,TLH,D,77.92,120,154,81.82,5.00%,0.0014736583568709322,126.0,154,Cascaded,2027,126.0,154
D0,sys/1/D,TPA,4.0,sys,1,,TPA,D,65.44,748,1143,68.71,5.00%,0.00918580375782881,785.4,1143,Cascaded,2027,785.4,1143
D0,sys/1/D,TRI,4.0,sys,1,,TRI,D,81.97,100,122,86.07,5.00%,0.0012280486307257768,105.0,122,Cascaded,2027,105.0,122
D0,sys/1/D,TUL,4.0,sys,1,,TUL,D,82.17,129,157,86.27,5.00%,0.001584182733636252,135.45,157,Cascaded,2027,135.45,157
D0,sys/1/D,TUS,4.0,sys,1,,TUS,D,81.61,244,299,85.69,5.00%,0.0029964386589708954,256.2,299,Cascaded,2027,256.2,299
D0,sys/1/D,TVC,4.0,sys,1,,TVC,D,39.56,36,91,41.54,5.00%,0.00044209750706127965,37.8,91,Cascaded,2027,37.8,91
D0,sys/1/D,TWF,4.0,sys,1,,TWF,D,93.1,54,58,97.76,5.00%,0.0006631462605919194,56.7,58,Cascaded,2027,56.7,58
D0,sys/1/D,TYS,4.0,sys,1,,TYS,D,78.87,280,355,82.82,5.00%,0.003438536166032175,294.0,355,Cascaded,2027,294.0,355
D0,sys/1/D,VLD,4.0,sys,1,,VLD,D,86.25,69,80,90.56,5.00%,0.000847353555200786,72.45,80,Cascaded,2027,72.45,80
D0,sys/1/D,VPS,4.0,sys,1,,VPS,D,75.42,135,179,79.19,5.00%,0.0016578656514797986,141.75,179,Cascaded,2027,141.75,179
D0,sys/1/D,XNA,4.0,sys,1,,XNA,D,71.16,190,267,74.72,5.00%,0.002333292398378976,199.5,267,Cascaded,2027,199.5,267
D0,sys/1/D,XWA,4.0,sys,1,,XWA,D,52.44,43,82,55.06,5.00%,0.000528060911212084,45.15,82,Cascaded,2027,45.15,82
D0,sys/1/I,ACC,4.0,sys,1,,ACC,I,52.17,24,46,54.78,5.00%,0.002797854977850315,25.2,46,Cascaded,2027,25.2,46
D0,sys/1/I,AKL,4.0,sys,1,,AKL,I,90.32,28,31,94.84,5.00%,0.0032641641408253674,29.4,31,Cascaded,2027,29.4,31
D0,sys/1/I,AMS,4.0,sys,1,,AMS,I,22.7,84,370,23.84,5.00%,0.0097924924224761,88.2,370,Cascaded,2027,88.19999999999999,370
D0,sys/1/I,ANU,4.0,sys,1,,ANU,I,66.67,8,12,70.0,5.00%,0.0009326183259501049,8.4,12,Cascaded,2027,8.4,12
D0,sys/1/I,ATH,4.0,sys,1,,ATH,I,83.33,5,6,87.5,5.00%,0.0005828864537188156,5.25,6,Cascaded,2027,5.25,6
D0,sys/1/I,ATL,4.0,sys,1,,ATL,I,61.16,1628,2662,64.21,5.00%,0.18978782933084634,1709.4,2662,Cascaded,2027,1709.3999999999999,2662
D0,sys/1/I,AUA,4.0,sys,1,,AUA,I,59.23,77,130,62.19,5.00%,0.00897645138726976,80.85,130,Cascaded,2027,80.85,130
D0,sys/1/I,AUS,4.0,sys,1,,AUS,I,71.67,43,60,75.25,5.00%,0.005012823501981814,45.15,60,Cascaded,2027,45.15,60
D0,sys/1/I,BCN,4.0,sys,1,,BCN,I,78.95,30,38,82.89,5.00%,0.0034973187223128937,31.5,38,Cascaded,2027,31.5,38
D0,sys/1/I,BDA,4.0,sys,1,,BDA,I,68.97,20,29,72.41,5.00%,0.0023315458148752623,21.0,29,Cascaded,2027,21.0,29
D0,sys/1/I,BGI,4.0,sys,1,,BGI,I,62.5,20,32,65.62,5.00%,0.0023315458148752623,21.0,32,Cascaded,2027,21.0,32
D0,sys/1/I,BNA,4.0,sys,1,,BNA,I,60.0,3,5,63.0,5.00%,0.00034973187223128935,3.15,5,Cascaded,2027,3.15,5
D0,sys/1/I,BNE,4.0,sys,1,,BNE,I,38.46,5,13,40.38,5.00%,0.0005828864537188156,5.25,13,Cascaded,2027,5.25,13
D0,sys/1/I,BOG,4.0,sys,1,,BOG,I,56.14,32,57,58.95,5.00%,0.0037304733038004195,33.6,57,Cascaded,2027,33.6,57
D0,sys/1/I,BON,4.0,sys,1,,BON,I,42.86,3,7,45.0,5.00%,0.00034973187223128935,3.15,7,Cascaded,2027,3.15,7
D0,sys/1/I,BOS,4.0,sys,1,,BOS,I,65.2,148,227,68.46,5.00%,0.01725343903007694,155.4,227,Cascaded,2027,155.4,227
D0,sys/1/I,BRU,4.0,sys,1,,BRU,I,25.0,1,4,26.25,5.00%,0.00011657729074376311,1.05,4,Cascaded,2027,1.05,4
D0,sys/1/I,BZE,4.0,sys,1,,BZE,I,68.09,32,47,71.49,5.00%,0.0037304733038004195,33.6,47,Cascaded,2027,33.6,47
D0,sys/1/I,CDG,4.0,sys,1,,CDG,I,29.12,76,261,30.57,5.00%,0.008859874096525997,79.8,261,Cascaded,2027,79.8,261
D0,sys/1/I,CPT,4.0,sys,1,,CPT,I,33.33,7,21,35.0,5.00%,0.0008160410352063418,7.35,21,Cascaded,2027,7.35,21
D0,sys/1/I,CTG,4.0,sys,1,,CTG,I,73.33,22,30,77.0,5.00%,0.0025647003963627886,23.1,30,Cascaded,2027,23.099999999999998,30
D0,sys/1/I,CUN,4.0,sys,1,,CUN,I,43.53,313,719,45.71,5.00%,0.036488692002797855,328.65,719,Cascaded,2027,328.65,719
D0,sys/1/I,CUR,4.0,sys,1,,CUR,I,55.17,16,29,57.93,5.00%,0.0018652366519002097,16.8,29,Cascaded,2027,16.8,29
D0,sys/1/I,CVG,4.0,sys,1,,CVG,I,57.14,4,7,60.0,5.00%,0.00046630916297505244,4.2,7,Cascaded,2027,4.2,7
D0,sys/1/I,CZM,4.0,sys,1,,CZM,I,75.61,31,41,79.39,5.00%,0.0036138960130566566,32.55,41,Cascaded,2027,32.55,41
D0,sys/1/I,DSS,4.0,sys,1,,DSS,I,61.11,11,18,64.17,5.00%,0.0012823501981813943,11.55,18,Cascaded,2027,11.549999999999999,18
D0,sys/1/I,DTW,4.0,sys,1,,DTW,I,55.07,407,739,57.83,5.00%,0.047446957332711585,427.35,739,Cascaded,2027,427.34999999999997,739
D0,sys/1/I,DUB,4.0,sys,1,,DUB,I,55.26,21,38,58.03,5.00%,0.002448123105619025,22.05,38,Cascaded,2027,22.049999999999997,38
D0,sys/1/I,EDI,4.0,sys,1,,EDI,I,33.33,1,3,35.0,5.00%,0.00011657729074376311,1.05,3,Cascaded,2027,1.05,3
D0,sys/1/I,ELH,4.0,sys,1,,ELH,I,52.38,11,21,55.0,5.00%,0.0012823501981813943,11.55,21,Cascaded,2027,11.549999999999999,21
D0,sys/1/I,EZE,4.0,sys,1,,EZE,I,36.9,31,84,38.75,5.00%,0.0036138960130566566,32.55,84,Cascaded,2027,32.55,84
D0,sys/1/I,FCO,4.0,sys,1,,FCO,I,63.86,53,83,67.05,5.00%,0.006178596409419445,55.65,83,Cascaded,2027,55.65,83
D0,sys/1/I,FRA,4.0,sys,1,,FRA,I,62.5,35,56,65.62,5.00%,0.004080205176031709,36.75,56,Cascaded,2027,36.75,56
D0,sys/1/I,GCM,4.0,sys,1,,GCM,I,80.0,48,60,84.0,5.00%,0.00559570995570063,50.4,60,Cascaded,2027,50.4,60
D0,sys/1/I,GDL,4.0,sys,1,,GDL,I,83.78,31,37,87.97,5.00%,0.0036138960130566566,32.55,37,Cascaded,2027,32.55,37
D0,sys/1/I,GGT,4.0,sys,1,,GGT,I,70.59,12,17,74.12,5.00%,0.0013989274889251574,12.6,17,Cascaded,2027,12.6,17
D0,sys/1/I,GIG,4.0,sys,1,,GIG,I,55.0,33,60,57.75,5.00%,0.003847050594544183,34.65,60,Cascaded,2027,34.65,60
D0,sys/1/I,GND,4.0,sys,1,,GND,I,71.43,15,21,75.0,5.00%,0.0017486593611564468,15.75,21,Cascaded,2027,15.75,21
D0,sys/1/I,GRU,4.0,sys,1,,GRU,I,58.24,53,91,61.15,5.00%,0.006178596409419445,55.65,91,Cascaded,2027,55.65,91
D0,sys/1/I,GUA,4.0,sys,1,,GUA,I,65.0,26,40,68.25,5.00%,0.003031009559337841,27.3,40,Cascaded,2027,27.299999999999997,40
D0,sys/1/I,HAV,4.0,sys,1,,HAV,I,90.0,27,30,94.5,5.00%,0.003147586850081604,28.35,30,Cascaded,2027,28.349999999999998,30
D0,sys/1/I,HND,4.0,sys,1,,HND,I,53.59,97,181,56.27,5.00%,0.011307997202145021,101.85,181,Cascaded,2027,101.85,181
D0,sys/1/I,HNL,4.0,sys,1,,HNL,I,80.65,25,31,84.68,5.00%,0.0029144322685940778,26.25,31,Cascaded,2027,26.25,31
D0,sys/1/I,ICN,4.0,sys,1,,ICN,I,69.33,113,163,72.79,5.00%,0.013173233854045232,118.65,163,Cascaded,2027,118.64999999999999,163
D0,sys/1/I,IND,4.0,sys,1,,IND,I,80.0,4,5,84.0,5.00%,0.00046630916297505244,4.2,5,Cascaded,2027,4.2,5
D0,sys/1/I,JFK,4.0,sys,1,,JFK,I,59.52,719,1208,62.5,5.00%,0.08381907204476569,754.95,1208,Cascaded,2027,754.9499999999999,1208
D0,sys/1/I,JNB,4.0,sys,1,,JNB,I,57.14,12,21,60.0,5.00%,0.0013989274889251574,12.6,21,Cascaded,2027,12.6,21
D0,sys/1/I,KIN,4.0,sys,1,,KIN,I,64.52,20,31,67.74,5.00%,0.0023315458148752623,21.0,31,Cascaded,2027,21.0,31
D0,sys/1/I,LAS,4.0,sys,1,,LAS,I,66.67,6,9,70.0,5.00%,0.0006994637444625787,6.3,9,Cascaded,2027,6.3,9
D0,sys/1/I,LAX,4.0,sys,1,,LAX,I,62.32,177,284,65.44,5.00%,0.02063418046164607,185.85,284,Cascaded,2027,185.85,284
D0,sys/1/I,LGA,4.0,sys,1,,LGA,I,72.4,181,250,76.02,5.00%,0.021100489624621122,190.05,250,Cascaded,2027,190.04999999999998,250
D0,sys/1/I,LHR,4.0,sys,1,,LHR,I,63.73,188,295,66.92,5.00%,0.021916530659827467,197.4,295,Cascaded,2027,197.4,295
D0,sys/1/I,LIM,4.0,sys,1,,LIM,I,68.42,39,57,71.84,5.00%,0.004546514339006762,40.95,57,Cascaded,2027,40.949999999999996,57
D0,sys/1/I,LIR,4.0,sys,1,,LIR,I,66.36,71,107,69.67,5.00%,0.008276987642807182,74.55,107,Cascaded,2027,74.55,107
D0,sys/1/I,LIS,4.0,sys,1,,LIS,I,79.41,27,34,83.38,5.00%,0.003147586850081604,28.35,34,Cascaded,2027,28.349999999999998,34
D0,sys/1/I,LOS,4.0,sys,1,,LOS,I,0.0,0,46,0.0,0.00%,0.0,0.0,46,Cascaded,2027,0.0,46
D0,sys/1/I,MAD,4.0,sys,1,,MAD,I,58.7,27,46,61.63,5.00%,0.003147586850081604,28.35,46,Cascaded,2027,28.349999999999998,46
D0,sys/1/I,MBJ,4.0,sys,1,,MBJ,I,62.5,100,160,65.62,5.00%,0.011657729074376311,105.0,160,Cascaded,2027,105.0,160
D0,sys/1/I,MCI,4.0,sys,1,,MCI,I,40.0,2,5,42.0,5.00%,0.00023315458148752622,2.1,5,Cascaded,2027,2.1,5
D0,sys/1/I,MCO,4.0,sys,1,,MCO,I,55.56,15,27,58.33,5.00%,0.0017486593611564468,15.75,27,Cascaded,2027,15.75,27
D0,sys/1/I,MEX,4.0,sys,1,,MEX,I,55.95,141,252,58.75,5.00%,0.0164373979948706,148.05,252,Cascaded,2027,148.04999999999998,252
D0,sys/1/I,MHH,4.0,sys,1,,MHH,I,57.14,12,21,60.0,5.00%,0.0013989274889251574,12.6,21,Cascaded,2027,12.6,21
D0,sys/1/I,MIA,4.0,sys,1,,MIA,I,53.33,16,30,56.0,5.00%,0.0018652366519002097,16.8,30,Cascaded,2027,16.8,30
D0,sys/1/I,MSP,4.0,sys,1,,MSP,I,64.02,541,845,67.22,5.00%,0.06306831429237585,568.05,845,Cascaded,2027,568.05,845
D0,sys/1/I,MTY,4.0,sys,1,,MTY,I,86.67,26,30,91.0,5.00%,0.003031009559337841,27.3,30,Cascaded,2027,27.299999999999997,30
D0,sys/1/I,MUC,4.0,sys,1,,MUC,I,63.16,12,19,66.32,5.00%,0.0013989274889251574,12.6,19,Cascaded,2027,12.6,19
D0,sys/1/I,MXP,4.0,sys,1,,MXP,I,54.35,25,46,57.07,5.00%,0.0029144322685940778,26.25,46,Cascaded,2027,26.25,46
D0,sys/1/I,MZT,4.0,sys,1,,MZT,I,50.0,2,4,52.5,5.00%,0.00023315458148752622,2.1,4,Cascaded,2027,2.1,4
D0,sys/1/I,NAS,4.0,sys,1,,NAS,I,77.39,154,199,81.26,5.00%,0.01795290277453952,161.7,199,Cascaded,2027,161.7,199
D0,sys/1/I,PLS,4.0,sys,1,,PLS,I,67.92,72,106,71.32,5.00%,0.008393564933550944,75.6,106,Cascaded,2027,75.6,106
D0,sys/1/I,POP,4.0,sys,1,,POP,I,65.22,15,23,68.48,5.00%,0.0017486593611564468,15.75,23,Cascaded,2027,15.75,23
D0,sys/1/I,PTY,4.0,sys,1,,PTY,I,74.29,26,35,78.0,5.00%,0.003031009559337841,27.3,35,Cascaded,2027,27.299999999999997,35
D0,sys/1/I,PUJ,4.0,sys,1,,PUJ,I,38.97,106,272,40.92,5.00%,0.01235719281883889,111.3,272,Cascaded,2027,111.3,272
D0,sys/1/I,PVG,4.0,sys,1,,PVG,I,66.67,50,75,70.0,5.00%,0.0058288645371881555,52.5,75,Cascaded,2027,52.5,75
D0,sys/1/I,PVR,4.0,sys,1,,PVR,I,70.0,147,210,73.5,5.00%,0.017136861739333178,154.35,210,Cascaded,2027,154.35,210
D0,sys/1/I,RAK,4.0,sys,1,,RAK,I,70.59,12,17,74.12,5.00%,0.0013989274889251574,12.6,17,Cascaded,2027,12.6,17
D0,sys/1/I,RDU,4.0,sys,1,,RDU,I,40.0,2,5,42.0,5.00%,0.00023315458148752622,2.1,5,Cascaded,2027,2.1,5
D0,sys/1/I,RTB,4.0,sys,1,,RTB,I,53.85,7,13,56.54,5.00%,0.0008160410352063418,7.35,13,Cascaded,2027,7.35,13
D0,sys/1/I,SAL,4.0,sys,1,,SAL,I,56.67,17,30,59.5,5.00%,0.001981813942643973,17.85,30,Cascaded,2027,17.849999999999998,30
D0,sys/1/I,SAP,4.0,sys,1,,SAP,I,58.62,17,29,61.55,5.00%,0.001981813942643973,17.85,29,Cascaded,2027,17.849999999999998,29
D0,sys/1/I,SCL,4.0,sys,1,,SCL,I,69.09,38,55,72.55,5.00%,0.004429937048262999,39.9,55,Cascaded,2027,39.9,55
D0,sys/1/I,SDQ,4.0,sys,1,,SDQ,I,30.33,37,122,31.84,5.00%,0.004313359757519235,38.85,122,Cascaded,2027,38.85,122
