KPI_Name,parent,node,Tier,sys,ml_dc_1,ml_dc_2,fleet,frst_flt_ind,station,Baseline,Baseline_Num,Baseline_Den,Goal,Stretch,Contribution,Goal_Num,Goal_Den,Source,Goal_Yr,YTD_Num,YTD_Den
D0,DC/YX/Not First Flight,IAD,5.1,,DC,YX,,Not First Flight,IAD,68.29,56,82,71.71,5.00%,0.0010143641204919667,58.8,82,Cascaded,2027,58.8,82
D0,DC/YX/Not First Flight,ILM,5.1,,DC,YX,,Not First Flight,ILM,66.07,37,56,69.38,5.00%,0.0006702048653250493,38.85,56,Cascaded,2027,38.85,56
D0,DC/YX/Not First Flight,IND,5.1,,DC,YX,,Not First Flight,IND,67.27,818,1216,70.63,5.00%,0.014816961617186226,858.9,1216,Cascaded,2027,858.9,1216
D0,DC/YX/Not First Flight,JAX,5.1,,DC,YX,,Not First Flight,JAX,60.03,452,753,63.03,5.00%,0.008187367543970873,474.6,753,Cascaded,2027,474.59999999999997,753
D0,DC/YX/Not First Flight,JFK,5.1,,DC,YX,,Not First Flight,JFK,69.27,3343,4826,72.73,5.00%,0.06055391526436865,3510.15,4826,Cascaded,2027,3510.15,4826
D0,DC/YX/Not First Flight,LEX,5.1,,DC,YX,,Not First Flight,LEX,75.26,216,287,79.02,5.00%,0.003912547321897586,226.8,287,Cascaded,2027,226.79999999999998,287
D0,DC/YX/Not First Flight,LGA,5.1,,DC,YX,,Not First Flight,LGA,69.03,13930,20180,72.48,5.00%,0.2523230749723767,14626.5,20180,Cascaded,2027,14626.5,20180
D0,DC/YX/Not First Flight,MCI,5.1,,DC,YX,,Not First Flight,MCI,73.65,313,425,77.33,5.00%,0.005669570887749742,328.65,425,Cascaded,2027,328.65,425
D0,DC/YX/Not First Flight,MCO,5.1,,DC,YX,,Not First Flight,MCO,67.05,346,516,70.41,5.00%,0.0062673211730396505,363.3,516,Cascaded,2027,363.3,516
D0,DC/YX/Not First Flight,MEM,5.1,,DC,YX,,Not First Flight,MEM,68.1,269,395,71.51,5.00%,0.004872570507363196,282.45,395,Cascaded,2027,282.45,395
D0,DC/YX/Not First Flight,MIA,5.1,,DC,YX,,Not First Flight,MIA,68.54,220,321,71.96,5.00%,0.003985001901932726,231.0,321,Cascaded,2027,231.0,321
D0,DC/YX/Not First Flight,MKE,5.1,,DC,YX,,Not First Flight,MKE,68.44,683,998,71.86,5.00%,0.012371619541000236,717.15,998,Cascaded,2027,717.15,998
D0,DC/YX/Not First Flight,MSN,5.1,,DC,YX,,Not First Flight,MSN,71.24,374,525,74.8,5.00%,0.006774503233285634,392.7,525,Cascaded,2027,392.7,525
D0,DC/YX/Not First Flight,MVY,5.1,,DC,YX,,Not First Flight,MVY,72.84,228,313,76.49,5.00%,0.004129911062003007,239.4,313,Cascaded,2027,239.4,313
D0,DC/YX/Not First Flight,MYR,5.1,,DC,YX,,Not First Flight,MYR,83.1,59,71,87.25,5.00%,0.001068705055518322,61.95,71,Cascaded,2027,61.949999999999996,71
D0,DC/YX/Not First Flight,OMA,5.1,,DC,YX,,Not First Flight,OMA,82.51,250,303,86.63,5.00%,0.004528411252196279,262.5,303,Cascaded,2027,262.5,303
D0,DC/YX/Not First Flight,ORD,5.1,,DC,YX,,Not First Flight,ORD,59.89,336,561,62.89,5.00%,0.0060861847229518,352.8,561,Cascaded,2027,352.8,561
D0,DC/YX/Not First Flight,ORF,5.1,,DC,YX,,Not First Flight,ORF,73.79,428,580,77.48,5.00%,0.00775264006376003,449.4,580,Cascaded,2027,449.4,580
D0,DC/YX/Not First Flight,PHL,5.1,,DC,YX,,Not First Flight,PHL,64.99,505,777,68.24,5.00%,0.009147390729436485,530.25,777,Cascaded,2027,530.25,777
D0,DC/YX/Not First Flight,PIT,5.1,,DC,YX,,Not First Flight,PIT,69.35,1342,1935,72.82,5.00%,0.024308511601789626,1409.1,1935,Cascaded,2027,1409.1,1935
D0,DC/YX/Not First Flight,PNS,5.1,,DC,YX,,Not First Flight,PNS,83.33,5,6,87.5,5.00%,9.056822504392558e-05,5.25,6,Cascaded,2027,5.25,6
D0,DC/YX/Not First Flight,PWM,5.1,,DC,YX,,Not First Flight,PWM,63.94,367,574,67.13,5.00%,0.006647707718224138,385.35,574,Cascaded,2027,385.34999999999997,574
D0,DC/YX/Not First Flight,RDU,5.1,,DC,YX,,Not First Flight,RDU,66.93,429,641,70.27,5.00%,0.007770753708768815,450.45,641,Cascaded,2027,450.45,641
D0,DC/YX/Not First Flight,RIC,5.1,,DC,YX,,Not First Flight,RIC,69.74,855,1226,73.23,5.00%,0.015487166482511276,897.75,1226,Cascaded,2027,897.75,1226
D0,DC/YX/Not First Flight,SAV,5.1,,DC,YX,,Not First Flight,SAV,57.04,413,724,59.9,5.00%,0.007480935388628254,433.65,724,Cascaded,2027,433.65,724
D0,DC/YX/Not First Flight,SBN,5.1,,DC,YX,,Not First Flight,SBN,90.0,9,10,94.5,5.00%,0.00016302280507906605,9.45,10,Cascaded,2027,9.45,10
D0,DC/YX/Not First Flight,SDF,5.1,,DC,YX,,Not First Flight,SDF,70.1,661,943,73.6,5.00%,0.011973119350806962,694.05,943,Cascaded,2027,694.05,943
D0,DC/YX/Not First Flight,SRQ,5.1,,DC,YX,,Not First Flight,SRQ,46.15,72,156,48.46,5.00%,0.0013041824406325284,75.6,156,Cascaded,2027,75.6,156
D0,DC/YX/Not First Flight,STL,5.1,,DC,YX,,Not First Flight,STL,68.61,153,223,72.04,5.00%,0.002771387686344123,160.65,223,Cascaded,2027,160.65,223
D0,DC/YX/Not First Flight,SYR,5.1,,DC,YX,,Not First Flight,SYR,65.87,137,208,69.16,5.00%,0.0024815693662035613,143.85,208,Cascaded,2027,143.85,208
D0,DC/YX/Not First Flight,TVC,5.1,,DC,YX,,Not First Flight,TVC,76.19,32,42,80.0,5.00%,0.0005796366402811238,33.6,42,Cascaded,2027,33.6,42
D0,DL/DL/First Flight,ABQ,5.1,,DL,DL,,First Flight,ABQ,87.81,461,525,92.2,5.00%,0.0024588633757367255,484.05,525,Cascaded,2027,484.05,525
D0,DL/DL/First Flight,ACC,5.1,,DL,DL,,First Flight,ACC,0.0,0,1,0.0,0.00%,0.0,0.0,1,Cascaded,2027,0.0,1
D0,DL/DL/First Flight,AGS,5.1,,DL,DL,,First Flight,AGS,77.23,156,202,81.09,5.00%,0.000832066565325226,163.8,202,Cascaded,2027,163.8,202
D0,DL/DL/First Flight,ALB,5.1,,DL,DL,,First Flight,ALB,82.53,496,601,86.66,5.00%,0.0026455449769314876,520.8,601,Cascaded,2027,520.8,601
D0,DL/DL/First Flight,AMS,5.1,,DL,DL,,First Flight,AMS,27.56,78,283,28.94,5.00%,0.000416033282662613,81.9,283,Cascaded,2027,81.9,283
D0,DL/DL/First Flight,ANC,5.1,,DL,DL,,First Flight,ANC,89.14,312,350,93.6,5.00%,0.001664133130650452,327.6,350,Cascaded,2027,327.6,350
D0,DL/DL/First Flight,ATL,5.1,,DL,DL,,First Flight,ATL,72.83,15537,21333,76.47,5.00%,0.08287062965037204,16313.85,21333,Cascaded,2027,16313.85,21333
D0,DL/DL/First Flight,ATW,5.1,,DL,DL,,First Flight,ATW,76.38,262,343,80.2,5.00%,0.001397445128943649,275.1,343,Cascaded,2027,275.1,343
D0,DL/DL/First Flight,AUS,5.1,,DL,DL,,First Flight,AUS,84.22,4020,4773,88.43,5.00%,0.02144171533722698,4221.0,4773,Cascaded,2027,4221.0,4773
D0,DL/DL/First Flight,AVL,5.1,,DL,DL,,First Flight,AVL,81.65,476,583,85.73,5.00%,0.0025388697762487667,499.8,583,Cascaded,2027,499.8,583
D0,DL/DL/First Flight,BCN,5.1,,DL,DL,,First Flight,BCN,0.0,0,1,0.0,0.00%,0.0,0.0,1,Cascaded,2027,0.0,1
D0,DL/DL/First Flight,BDL,5.1,,DL,DL,,First Flight,BDL,73.03,1137,1557,76.68,5.00%,0.006064485158812705,1193.85,1557,Cascaded,2027,1193.85,1557
D0,DL/DL/First Flight,BER,5.1,,DL,DL,,First Flight,BER,50.0,1,2,52.5,5.00%,5.333760034136064e-06,1.05,2,Cascaded,2027,1.05,2
D0,DL/DL/First Flight,BHM,5.1,,DL,DL,,First Flight,BHM,83.06,917,1104,87.21,5.00%,0.004891057951302771,962.85,1104,Cascaded,2027,962.85,1104
D0,DL/DL/First Flight,BIL,5.1,,DL,DL,,First Flight,BIL,92.71,636,686,97.35,5.00%,0.003392271381710537,667.8,686,Cascaded,2027,667.8,686
D0,DL/DL/First Flight,BIS,5.1,,DL,DL,,First Flight,BIS,72.73,240,330,76.36,5.00%,0.0012801024081926554,252.0,330,Cascaded,2027,252.0,330
D0,DL/DL/First Flight,BNA,5.1,,DL,DL,,First Flight,BNA,85.44,2442,2858,89.72,5.00%,0.01302504200336027,2564.1,2858,Cascaded,2027,2564.1,2858
D0,DL/DL/First Flight,BOG,5.1,,DL,DL,,First Flight,BOG,77.18,274,355,81.04,5.00%,0.0014614502493532815,287.7,355,Cascaded,2027,287.7,355
D0,DL/DL/First Flight,BOI,5.1,,DL,DL,,First Flight,BOI,81.24,576,709,85.3,5.00%,0.0030722457796623728,604.8,709,Cascaded,2027,604.8,709
D0,DL/DL/First Flight,BOS,5.1,,DL,DL,,First Flight,BOS,79.5,6934,8722,83.48,5.00%,0.03698429207669947,7280.7,8722,Cascaded,2027,7280.7,8722
D0,DL/DL/First Flight,BTR,5.1,,DL,DL,,First Flight,BTR,84.36,329,390,88.58,5.00%,0.0017548070512307652,345.45,390,Cascaded,2027,345.45,390
D0,DL/DL/First Flight,BTV,5.1,,DL,DL,,First Flight,BTV,72.24,242,335,75.85,5.00%,0.0012907699282609275,254.1,335,Cascaded,2027,254.1,335
D0,DL/DL/First Flight,BUF,5.1,,DL,DL,,First Flight,BUF,67.7,457,675,71.09,5.00%,0.0024375283356001813,479.85,675,Cascaded,2027,479.85,675
D0,DL/DL/First Flight,BUR,5.1,,DL,DL,,First Flight,BUR,85.85,279,325,90.14,5.00%,0.001488119049523962,292.95,325,Cascaded,2027,292.95,325
D0,DL/DL/First Flight,BWI,5.1,,DL,DL,,First Flight,BWI,77.74,1348,1734,81.63,5.00%,0.0071899085260154144,1415.4,1734,Cascaded,2027,1415.4,1734
D0,DL/DL/First Flight,BZN,5.1,,DL,DL,,First Flight,BZN,88.46,598,676,92.88,5.00%,0.0031895885004133663,627.9,676,Cascaded,2027,627.9,676
D0,DL/DL/First Flight,CAE,5.1,,DL,DL,,First Flight,CAE,83.43,564,676,87.6,5.00%,0.00300824065925274,592.2,676,Cascaded,2027,592.2,676
D0,DL/DL/First Flight,CDG,5.1,,DL,DL,,First Flight,CDG,27.03,10,37,28.38,5.00%,5.333760034136064e-05,10.5,37,Cascaded,2027,10.5,37
D0,DL/DL/First Flight,CHA,5.1,,DL,DL,,First Flight,CHA,77.78,399,513,81.67,5.00%,0.0021281702536202897,418.95,513,Cascaded,2027,418.95,513
D0,DL/DL/First Flight,CHO,5.1,,DL,DL,,First Flight,CHO,83.33,60,72,87.5,5.00%,0.00032002560204816386,63.0,72,Cascaded,2027,63.0,72
D0,DL/DL/First Flight,CHS,5.1,,DL,DL,,First Flight,CHS,89.14,1133,1271,93.6,5.00%,0.006043150118676161,1189.65,1271,Cascaded,2027,1189.65,1271
D0,DL/DL/First Flight,CID,5.1,,DL,DL,,First Flight,CID,79.13,273,345,83.09,5.00%,0.0014561164893191455,286.65,345,Cascaded,2027,286.65,345
D0,DL/DL/First Flight,CLE,5.1,,DL,DL,,First Flight,CLE,77.82,1109,1425,81.72,5.00%,0.0059151398778568955,1164.45,1425,Cascaded,2027,1164.45,1425
D0,DL/DL/First Flight,CLT,5.1,,DL,DL,,First Flight,CLT,85.56,1410,1648,89.84,5.00%,0.00752060164813185,1480.5,1648,Cascaded,2027,1480.5,1648
D0,DL/DL/First Flight,CMH,5.1,,DL,DL,,First Flight,CMH,85.16,1349,1584,89.42,5.00%,0.0071952422860495505,1416.45,1584,Cascaded,2027,1416.45,1584
D0,DL/DL/First Flight,COS,5.1,,DL,DL,,First Flight,COS,84.68,210,248,88.91,5.00%,0.0011200896071685736,220.5,248,Cascaded,2027,220.5,248
D0,DL/DL/First Flight,CTA,5.1,,DL,DL,,First Flight,CTA,100.0,2,2,105.0,5.00%,1.0667520068272128e-05,2.1,2,Cascaded,2027,2.1,2
D0,DL/DL/First Flight,CUN,5.1,,DL,DL,,First Flight,CUN,91.91,341,371,96.51,5.00%,0.0018188121716403978,358.05,371,Cascaded,2027,358.05,371
D0,DL/DL/First Flight,CVG,5.1,,DL,DL,,First Flight,CVG,79.68,2317,2908,83.66,5.00%,0.012358321999093261,2432.85,2908,Cascaded,2027,2432.85,2908
D0,DL/DL/First Flight,DAB,5.1,,DL,DL,,First Flight,DAB,84.57,296,350,88.8,5.00%,0.001578792970104275,310.8,350,Cascaded,2027,310.8,350
D0,DL/DL/First Flight,DAL,5.1,,DL,DL,,First Flight,DAL,81.97,450,549,86.07,5.00%,0.002400192015361229,472.5,549,Cascaded,2027,472.5,549
D0,DL/DL/First Flight,DAY,5.1,,DL,DL,,First Flight,DAY,85.63,286,334,89.91,5.00%,0.0015254553697629143,300.3,334,Cascaded,2027,300.3,334
D0,DL/DL/First Flight,DCA,5.1,,DL,DL,,First Flight,DCA,78.14,2037,2607,82.04,5.00%,0.010864869189535163,2138.85,2607,Cascaded,2027,2138.85,2607
D0,DL/DL/First Flight,DEN,5.1,,DL,DL,,First Flight,DEN,79.59,2652,3332,83.57,5.00%,0.014145131610528843,2784.6,3332,Cascaded,2027,2784.6,3332
D0,DL/DL/First Flight,DFW,5.1,,DL,DL,,First Flight,DFW,81.21,2896,3566,85.27,5.00%,0.015446569058858042,3040.8,3566,Cascaded,2027,3040.8,3566
D0,DL/DL/First Flight,DJT,5.1,,DL,DL,,First Flight,DJT,82.9,1382,1667,87.05,5.00%,0.007371256367176041,1451.1,1667,Cascaded,2027,1451.1,1667
D0,DL/DL/First Flight,DSM,5.1,,DL,DL,,First Flight,DSM,91.21,301,330,95.77,5.00%,0.0016054617702749552,316.05,330,Cascaded,2027,316.05,330
D0,DL/DL/First Flight,DTW,5.1,,DL,DL,,First Flight,DTW,77.35,8161,10551,81.22,5.00%,0.04352881563858442,8569.05,10551,Cascaded,2027,8569.05,10551
D0,DL/DL/First Flight,DUB,5.1,,DL,DL,,First Flight,DUB,66.67,2,3,70.0,5.00%,1.0667520068272128e-05,2.1,3,Cascaded,2027,2.1,3
D0,DL/DL/First Flight,ECP,5.1,,DL,DL,,First Flight,ECP,82.26,626,761,86.37,5.00%,0.003338933781369176,657.3,761,Cascaded,2027,657.3,761
D0,DL/DL/First Flight,EDI,5.1,,DL,DL,,First Flight,EDI,0.0,0,1,0.0,0.00%,0.0,0.0,1,Cascaded,2027,0.0,1
D0,DL/DL/First Flight,ELP,5.1,,DL,DL,,First Flight,ELP,81.64,289,354,85.72,5.00%,0.0015414566498653227,303.45,354,Cascaded,2027,303.45,354
D0,DL/DL/First Flight,EWR,5.1,,DL,DL,,First Flight,EWR,78.7,1334,1695,82.64,5.00%,0.00711523588553751,1400.7,1695,Cascaded,2027,1400.7,1695
D0,DL/DL/First Flight,EYW,5.1,,DL,DL,,First Flight,EYW,81.69,290,355,85.77,5.00%,0.0015467904098994587,304.5,355,Cascaded,2027,304.5,355
D0,DL/DL/First Flight,FAR,5.1,,DL,DL,,First Flight,FAR,76.59,481,628,80.42,5.00%,0.002565538576419447,505.05,628,Cascaded,2027,505.05,628
D0,DL/DL/First Flight,FCA,5.1,,DL,DL,,First Flight,FCA,82.96,331,399,87.11,5.00%,0.0017654745712990373,347.55,399,Cascaded,2027,347.55,399
D0,DL/DL/First Flight,FCO,5.1,,DL,DL,,First Flight,FCO,0.0,0,2,0.0,0.00%,0.0,0.0,2,Cascaded,2027,0.0,2
D0,DL/DL/First Flight,FLL,5.1,,DL,DL,,First Flight,FLL,82.51,2368,2870,86.63,5.00%,0.0126303437608342,2486.4,2870,Cascaded,2027,2486.4,2870
D0,DL/DL/First Flight,FRA,5.1,,DL,DL,,First Flight,FRA,0.0,0,1,0.0,0.00%,0.0,0.0,1,Cascaded,2027,0.0,1
D0,DL/DL/First Flight,FSD,5.1,,DL,DL,,First Flight,FSD,83.16,553,665,87.32,5.00%,0.0029495692988772437,580.65,665,Cascaded,2027,580.65,665
D0,DL/DL/First Flight,GDL,5.1,,DL,DL,,First Flight,GDL,52.94,9,17,55.59,5.00%,4.8003840307224575e-05,9.45,17,Cascaded,2027,9.45,17
D0,DL/DL/First Flight,GEG,5.1,,DL,DL,,First Flight,GEG,84.56,816,965,88.79,5.00%,0.004352348187855028,856.8,965,Cascaded,2027,856.8,965
D0,DL/DL/First Flight,GNV,5.1,,DL,DL,,First Flight,GNV,89.47,306,342,93.95,5.00%,0.0016321305704456357,321.3,342,Cascaded,2027,321.3,342
D0,DL/DL/First Flight,GPT,5.1,,DL,DL,,First Flight,GPT,90.83,317,349,95.37,5.00%,0.0016908019308211324,332.85,349,Cascaded,2027,332.85,349
D0,DL/DL/First Flight,GRB,5.1,,DL,DL,,First Flight,GRB,88.12,304,345,92.52,5.00%,0.0016214630503773636,319.2,345,Cascaded,2027,319.2,345
D0,DL/DL/First Flight,GRR,5.1,,DL,DL,,First Flight,GRR,78.28,829,1059,82.2,5.00%,0.004421687068298797,870.45,1059,Cascaded,2027,870.45,1059
D0,DL/DL/First Flight,GRU,5.1,,DL,DL,,First Flight,GRU,83.33,10,12,87.5,5.00%,5.333760034136064e-05,10.5,12,Cascaded,2027,10.5,12
D0,DL/DL/First Flight,GSO,5.1,,DL,DL,,First Flight,GSO,87.4,888,1016,91.77,5.00%,0.004736378910312825,932.4,1016,Cascaded,2027,932.4,1016
D0,DL/DL/First Flight,GSP,5.1,,DL,DL,,First Flight,GSP,86.22,1120,1299,90.53,5.00%,0.005973811238232392,1176.0,1299,Cascaded,2027,1176.0,1299
D0,DL/DL/First Flight,HNL,5.1,,DL,DL,,First Flight,HNL,89.54,368,411,94.01,5.00%,0.0019628236925620718,386.4,411,Cascaded,2027,386.4,411
D0,DL/DL/First Flight,HOU,5.1,,DL,DL,,First Flight,HOU,82.42,286,347,86.54,5.00%,0.0015254553697629143,300.3,347,Cascaded,2027,300.3,347
D0,DL/DL/First Flight,HPN,5.1,,DL,DL,,First Flight,HPN,66.96,225,336,70.31,5.00%,0.0012000960076806145,236.25,336,Cascaded,2027,236.25,336
D0,DL/DL/First Flight,HSV,5.1,,DL,DL,,First Flight,HSV,84.47,642,760,88.7,5.00%,0.0034242739419153533,674.1,760,Cascaded,2027,674.1,760
D0,DL/DL/First Flight,IAD,5.1,,DL,DL,,First Flight,IAD,71.57,891,1245,75.14,5.00%,0.0047523801904152336,935.55,1245,Cascaded,2027,935.55,1245
D0,DL/DL/First Flight,IAH,5.1,,DL,DL,,First Flight,IAH,75.22,1882,2502,78.98,5.00%,0.010038136384244074,1976.1,2502,Cascaded,2027,1976.1,2502
D0,DL/DL/First Flight,ICN,5.1,,DL,DL,,First Flight,ICN,83.1,177,213,87.25,5.00%,0.0009440755260420833,185.85,213,Cascaded,2027,185.85,213
D0,DL/DL/First Flight,ICT,5.1,,DL,DL,,First Flight,ICT,89.94,313,348,94.44,5.00%,0.001669466890684588,328.65,348,Cascaded,2027,328.65,348
D0,DL/DL/First Flight,IDA,5.1,,DL,DL,,First Flight,IDA,76.22,234,307,80.03,5.00%,0.001248099847987839,245.7,307,Cascaded,2027,245.7,307
D0,DL/DL/First Flight,ILM,5.1,,DL,DL,,First Flight,ILM,84.02,284,338,88.22,5.00%,0.0015147878496946422,298.2,338,Cascaded,2027,298.2,338
D0,DL/DL/First Flight,IND,5.1,,DL,DL,,First Flight,IND,86.1,1456,1691,90.41,5.00%,0.007765954609702109,1528.8,1691,Cascaded,2027,1528.8,1691
D0,DL/DL/First Flight,JAC,5.1,,DL,DL,,First Flight,JAC,61.21,172,281,64.27,5.00%,0.0009174067258714031,180.6,281,Cascaded,2027,180.6,281
D0,DL/DL/First Flight,JAN,5.1,,DL,DL,,First Flight,JAN,89.84,557,620,94.33,5.00%,0.002970904339013788,584.85,620,Cascaded,2027,584.85,620
D0,DL/DL/First Flight,JAX,5.1,,DL,DL,,First Flight,JAX,78.06,1060,1358,81.96,5.00%,0.005653785636184228,1113.0,1358,Cascaded,2027,1113.0,1358
D0,DL/DL/First Flight,JFK,5.1,,DL,DL,,First Flight,JFK,80.48,8351,10376,84.51,5.00%,0.04454223004507027,8768.55,10376,Cascaded,2027,8768.55,10376
D0,DL/DL/First Flight,JNU,5.1,,DL,DL,,First Flight,JNU,89.86,124,138,94.35,5.00%,0.0006613862442328719,130.2,138,Cascaded,2027,130.2,138
D0,DL/DL/First Flight,KIN,5.1,,DL,DL,,First Flight,KIN,77.01,268,348,80.86,5.00%,0.0014294476891484652,281.4,348,Cascaded,2027,281.4,348
D0,DL/DL/First Flight,LAS,5.1,,DL,DL,,First Flight,LAS,81.43,2442,2999,85.5,5.00%,0.01302504200336027,2564.1,2999,Cascaded,2027,2564.1,2999
D0,DL/DL/First Flight,LAX,5.1,,DL,DL,,First Flight,LAX,79.47,6575,8274,83.44,5.00%,0.03506947222444462,6903.75,8274,Cascaded,2027,6903.75,8274
D0,DL/DL/First Flight,LEX,5.1,,DL,DL,,First Flight,LEX,90.08,563,625,94.58,5.00%,0.003002906899218604,591.15,625,Cascaded,2027,591.15,625
D0,DL/DL/First Flight,LGA,5.1,,DL,DL,,First Flight,LGA,83.76,7166,8555,87.95,5.00%,0.03822172440461904,7524.3,8555,Cascaded,2027,7524.3,8555
D0,DL/DL/First Flight,LGB,5.1,,DL,DL,,First Flight,LGB,78.87,56,71,82.82,5.00%,0.0002986905619116196,58.8,71,Cascaded,2027,58.8,71
D0,DL/DL/First Flight,LHR,5.1,,DL,DL,,First Flight,LHR,66.67,2,3,70.0,5.00%,1.0667520068272128e-05,2.1,3,Cascaded,2027,2.1,3
D0,DL/DL/First Flight,LIS,5.1,,DL,DL,,First Flight,LIS,0.0,0,1,0.0,0.00%,0.0,0.0,1,Cascaded,2027,0.0,1
D0,DL/DL/First Flight,LIT,5.1,,DL,DL,,First Flight,LIT,83.69,580,693,87.88,5.00%,0.0030935808197989174,609.0,693,Cascaded,2027,609.0,693
D0,DL/DL/First Flight,LOS,5.1,,DL,DL,,First Flight,LOS,0.0,0,1,0.0,0.00%,0.0,0.0,1,Cascaded,2027,0.0,1
D0,DL/DL/First Flight,MAD,5.1,,DL,DL,,First Flight,MAD,0.0,0,2,0.0,0.00%,0.0,0.0,2,Cascaded,2027,0.0,2
D0,DL/DL/First Flight,MBJ,5.1,,DL,DL,,First Flight,MBJ,81.25,13,16,85.31,5.00%,6.933888044376884e-05,13.65,16,Cascaded,2027,13.65,16
D0,DL/DL/First Flight,MCI,5.1,,DL,DL,,First Flight,MCI,84.81,2545,3001,89.05,5.00%,0.013574419286876284,2672.25,3001,Cascaded,2027,2672.25,3001
D0,DL/DL/First Flight,MCO,5.1,,DL,DL,,First Flight,MCO,86.03,4120,4789,90.33,5.00%,0.021975091340640584,4326.0,4789,Cascaded,2027,4326.0,4789
D0,DL/DL/First Flight,MDT,5.1,,DL,DL,,First Flight,MDT,84.91,270,318,89.15,5.00%,0.0014401152092167373,283.5,318,Cascaded,2027,283.5,318
D0,DL/DL/First Flight,MDW,5.1,,DL,DL,,First Flight,MDW,86.99,301,346,91.34,5.00%,0.0016054617702749552,316.05,346,Cascaded,2027,316.05,346
D0,DL/DL/First Flight,MEM,5.1,,DL,DL,,First Flight,MEM,84.73,1509,1781,88.96,5.00%,0.00804864389151132,1584.45,1781,Cascaded,2027,1584.45,1781
D0,DL/DL/First Flight,MEX,5.1,,DL,DL,,First Flight,MEX,81.76,399,488,85.85,5.00%,0.0021281702536202897,418.95,488,Cascaded,2027,418.95,488
D0,DL/DL/First Flight,MIA,5.1,,DL,DL,,First Flight,MIA,79.91,2088,2613,83.9,5.00%,0.011136890951276101,2192.4,2613,Cascaded,2027,2192.4,2613
D0,DL/DL/First Flight,MKE,5.1,,DL,DL,,First Flight,MKE,81.7,942,1153,85.78,5.00%,0.005024401952156173,989.1,1153,Cascaded,2027,989.1,1153
D0,DL/DL/First Flight,MLB,5.1,,DL,DL,,First Flight,MLB,89.94,304,338,94.44,5.00%,0.0016214630503773636,319.2,338,Cascaded,2027,319.2,338
D0,DL/DL/First Flight,MOB,5.1,,DL,DL,,First Flight,MOB,92.86,234,252,97.5,5.00%,0.001248099847987839,245.7,252,Cascaded,2027,245.7,252
D0,DL/DL/First Flight,MSN,5.1,,DL,DL,,First Flight,MSN,88.27,670,759,92.69,5.00%,0.003573619222871163,703.5,759,Cascaded,2027,703.5,759
D0,DL/DL/First Flight,MSO,5.1,,DL,DL,,First Flight,MSO,84.09,497,591,88.3,5.00%,0.002650878736965624,521.85,591,Cascaded,2027,521.85,591
D0,DL/DL/First Flight,MSP,5.1,,DL,DL,,First Flight,MSP,78.54,9243,11768,82.47,5.00%,0.049299943995519645,9705.15,11768,Cascaded,2027,9705.15,11768
D0,DL/DL/First Flight,MSY,5.1,,DL,DL,,First Flight,MSY,83.12,1152,1386,87.27,5.00%,0.0061444915593247456,1209.6,1386,Cascaded,2027,1209.6,1386
D0,DL/DL/First Flight,MUC,5.1,,DL,DL,,First Flight,MUC,100.0,1,1,105.0,5.00%,5.333760034136064e-06,1.05,1,Cascaded,2027,1.05,1
D0,DL/DL/First Flight,MXP,5.1,,DL,DL,,First Flight,MXP,0.0,0,2,0.0,0.00%,0.0,0.0,2,Cascaded,2027,0.0,2
D0,DL/DL/First Flight,MYR,5.1,,DL,DL,,First Flight,MYR,84.55,290,343,88.78,5.00%,0.0015467904098994587,304.5,343,Cascaded,2027,304.5,343
D0,DL/DL/First Flight,NAS,5.1,,DL,DL,,First Flight,NAS,88.24,15,17,92.65,5.00%,8.000640051204096e-05,15.75,17,Cascaded,2027,15.75,17
D0,DL/DL/First Flight,OAK,5.1,,DL,DL,,First Flight,OAK,85.71,6,7,90.0,5.00%,3.200256020481638e-05,6.3,7,Cascaded,2027,6.3,7
D0,DL/DL/First Flight,OKC,5.1,,DL,DL,,First Flight,OKC,86.52,571,660,90.84,5.00%,0.0030455769794916925,599.55,660,Cascaded,2027,599.55,660
D0,DL/DL/First Flight,OMA,5.1,,DL,DL,,First Flight,OMA,86.34,531,615,90.66,5.00%,0.00283222657812625,557.55,615,Cascaded,2027,557.55,615
D0,DL/DL/First Flight,ONT,5.1,,DL,DL,,First Flight,ONT,88.09,540,613,92.5,5.00%,0.0028802304184334746,567.0,613,Cascaded,2027,567.0,613
D0,DL/DL/First Flight,ORD,5.1,,DL,DL,,First Flight,ORD,75.3,2058,2733,79.07,5.00%,0.01097687815025202,2160.9,2733,Cascaded,2027,2160.9,2733
D0,DL/DL/First Flight,ORF,5.1,,DL,DL,,First Flight,ORF,79.77,970,1216,83.76,5.00%,0.005173747233111982,1018.5,1216,Cascaded,2027,1018.5,1216
D0,DL/DL/First Flight,PDX,5.1,,DL,DL,,First Flight,PDX,79.22,1639,2069,83.18,5.00%,0.008742032695949009,1720.95,2069,Cascaded,2027,1720.95,2069
D0,DL/DL/First Flight,PHL,5.1,,DL,DL,,First Flight,PHL,79.45,1338,1684,83.43,5.00%,0.007136570925674054,1404.9,1684,Cascaded,2027,1404.9,1684
D0,DL/DL/First Flight,PHX,5.1,,DL,DL,,First Flight,PHX,83.74,2246,2682,87.93,5.00%,0.0119796250366696,2358.3,2682,Cascaded,2027,2358.3,2682
D0,DL/DL/First Flight,PIT,5.1,,DL,DL,,First Flight,PIT,82.88,789,952,87.02,5.00%,0.004208336666933355,828.45,952,Cascaded,2027,828.45,952
