KPI_Name,parent,node,Tier,sys,ml_dc_1,ml_dc_2,dom_int,station,fleet,Baseline,Baseline_Num,Baseline_Den,Goal,Stretch,Contribution,Goal_Num,Goal_Den,Source,Goal_Yr,YTD_Num,YTD_Den
D0,sys/DC/CRJ-900,BMI,4.1,sys,DC,,,BMI,CRJ-900,74.45,542,728,78.17,5.00%,0.00254103394765095,569.1,728,Cascaded,2027,569.1,728
D0,sys/DC/CRJ-900,BNA,4.1,sys,DC,,,BNA,CRJ-900,67.63,1717,2539,71.01,5.00%,0.008049733003905315,1802.85,2539,Cascaded,2027,1802.8500000000001,2539
D0,sys/DC/CRJ-900,BQK,4.1,sys,DC,,,BQK,CRJ-900,61.59,178,289,64.67,5.00%,0.0008345093038410869,186.9,289,Cascaded,2027,186.9,289
D0,sys/DC/CRJ-900,BRD,4.1,sys,DC,,,BRD,CRJ-900,82.52,510,618,86.65,5.00%,0.0023910098031401927,535.5,618,Cascaded,2027,535.5,618
D0,sys/DC/CRJ-900,BTM,4.1,sys,DC,,,BTM,CRJ-900,94.13,337,358,98.84,5.00%,0.0015799417718789118,353.85,358,Cascaded,2027,353.85,358
D0,sys/DC/CRJ-900,BTR,4.1,sys,DC,,,BTR,CRJ-900,61.64,368,597,64.72,5.00%,0.0017252776618737079,386.4,597,Cascaded,2027,386.40000000000003,597
D0,sys/DC/CRJ-900,BTV,4.1,sys,DC,,,BTV,CRJ-900,75.18,1584,2107,78.94,5.00%,0.007426195153282481,1663.2,2107,Cascaded,2027,1663.2,2107
D0,sys/DC/CRJ-900,BUF,4.1,sys,DC,,,BUF,CRJ-900,71.33,1873,2626,74.89,5.00%,0.008781100708395257,1966.65,2626,Cascaded,2027,1966.65,2626
D0,sys/DC/CRJ-900,BWI,4.1,sys,DC,,,BWI,CRJ-900,100.0,2,2,105.0,5.00%,9.376509031922324e-06,2.1,2,Cascaded,2027,2.1,2
D0,sys/DC/CRJ-900,CAE,4.1,sys,DC,,,CAE,CRJ-900,69.81,770,1103,73.3,5.00%,0.003609955977290095,808.5,1103,Cascaded,2027,808.5,1103
D0,sys/DC/CRJ-900,CDC,4.1,sys,DC,,,CDC,CRJ-900,92.62,577,623,97.25,5.00%,0.0027051228557095908,605.85,623,Cascaded,2027,605.85,623
D0,sys/DC/CRJ-900,CHA,4.1,sys,DC,,,CHA,CRJ-900,71.47,1017,1423,75.04,5.00%,0.004767954842732502,1067.85,1423,Cascaded,2027,1067.8500000000001,1423
D0,sys/DC/CRJ-900,CHO,4.1,sys,DC,,,CHO,CRJ-900,75.6,1134,1500,79.38,5.00%,0.005316480621099958,1190.7,1500,Cascaded,2027,1190.7,1500
D0,sys/DC/CRJ-900,CHS,4.1,sys,DC,,,CHS,CRJ-900,67.49,1495,2215,70.87,5.00%,0.007008940501361938,1569.75,2215,Cascaded,2027,1569.75,2215
D0,sys/DC/CRJ-900,CID,4.1,sys,DC,,,CID,CRJ-900,61.58,428,695,64.66,5.00%,0.0020065729328313776,449.4,695,Cascaded,2027,449.40000000000003,695
D0,sys/DC/CRJ-900,CIU,4.1,sys,DC,,,CIU,CRJ-900,74.0,501,677,77.7,5.00%,0.0023488155124965424,526.05,677,Cascaded,2027,526.0500000000001,677
D0,sys/DC/CRJ-900,CLE,4.1,sys,DC,,,CLE,CRJ-900,67.9,2871,4228,71.3,5.00%,0.013459978715324497,3014.55,4228,Cascaded,2027,3014.55,4228
D0,sys/DC/CRJ-900,CLT,4.1,sys,DC,,,CLT,CRJ-900,65.03,1387,2133,68.28,5.00%,0.006502609013638133,1456.35,2133,Cascaded,2027,1456.3500000000001,2133
D0,sys/DC/CRJ-900,CMH,4.1,sys,DC,,,CMH,CRJ-900,66.71,952,1427,70.05,5.00%,0.004463218299195027,999.6,1427,Cascaded,2027,999.6,1427
D0,sys/DC/CRJ-900,CRW,4.1,sys,DC,,,CRW,CRJ-900,62.12,369,594,65.23,5.00%,0.001729965916389669,387.45,594,Cascaded,2027,387.45000000000005,594
D0,sys/DC/CRJ-900,CSG,4.1,sys,DC,,,CSG,CRJ-900,60.97,189,310,64.02,5.00%,0.0008860801035166597,198.45,310,Cascaded,2027,198.45000000000002,310
D0,sys/DC/CRJ-900,CVG,4.1,sys,DC,,,CVG,CRJ-900,70.5,5057,7173,74.03,5.00%,0.023708503087215598,5309.85,7173,Cascaded,2027,5309.85,7173
D0,sys/DC/CRJ-900,CWA,4.1,sys,DC,,,CWA,CRJ-900,77.86,538,691,81.75,5.00%,0.002522280929587105,564.9,691,Cascaded,2027,564.9,691
D0,sys/DC/CRJ-900,DAY,4.1,sys,DC,,,DAY,CRJ-900,73.45,83,113,77.12,5.00%,0.0003891251248247765,87.15,113,Cascaded,2027,87.15,113
D0,sys/DC/CRJ-900,DCA,4.1,sys,DC,,,DCA,CRJ-900,56.58,1230,2174,59.41,5.00%,0.00576655305463223,1291.5,2174,Cascaded,2027,1291.5,2174
D0,sys/DC/CRJ-900,DHN,4.1,sys,DC,,,DHN,CRJ-900,70.79,252,356,74.33,5.00%,0.001181440138022213,264.6,356,Cascaded,2027,264.6,356
D0,sys/DC/CRJ-900,DLH,4.1,sys,DC,,,DLH,CRJ-900,72.78,484,665,76.42,5.00%,0.0022691151857252025,508.2,665,Cascaded,2027,508.20000000000005,665
D0,sys/DC/CRJ-900,DSM,4.1,sys,DC,,,DSM,CRJ-900,72.71,1937,2664,76.35,5.00%,0.009081148997416771,2033.85,2664,Cascaded,2027,2033.8500000000001,2664
D0,sys/DC/CRJ-900,DTW,4.1,sys,DC,,,DTW,CRJ-900,65.61,24896,37945,68.89,5.00%,0.1167187844293691,26140.8,37945,Cascaded,2027,26140.800000000003,37945
D0,sys/DC/CRJ-900,ECP,4.1,sys,DC,,,ECP,CRJ-900,52.91,118,223,55.56,5.00%,0.0005532140328834171,123.9,223,Cascaded,2027,123.9,223
D0,sys/DC/CRJ-900,EKO,4.1,sys,DC,,,EKO,CRJ-900,95.09,542,570,99.84,5.00%,0.00254103394765095,569.1,570,Cascaded,2027,569.1,570
D0,sys/DC/CRJ-900,ELM,4.1,sys,DC,,,ELM,CRJ-900,76.68,605,789,80.51,5.00%,0.0028363939821565032,635.25,789,Cascaded,2027,635.25,789
D0,sys/DC/CRJ-900,ESC,4.1,sys,DC,,,ESC,CRJ-900,84.64,496,586,88.87,5.00%,0.0023253742399167365,520.8,586,Cascaded,2027,520.8000000000001,586
D0,sys/DC/CRJ-900,EVV,4.1,sys,DC,,,EVV,CRJ-900,76.41,625,818,80.23,5.00%,0.0029301590724757267,656.25,818,Cascaded,2027,656.25,818
D0,sys/DC/CRJ-900,EWR,4.1,sys,DC,,,EWR,CRJ-900,68.81,984,1430,72.25,5.00%,0.004613242443705784,1033.2,1430,Cascaded,2027,1033.2,1430
D0,sys/DC/CRJ-900,FAR,4.1,sys,DC,,,FAR,CRJ-900,66.57,470,706,69.9,5.00%,0.0022034796225017463,493.5,706,Cascaded,2027,493.5,706
D0,sys/DC/CRJ-900,FAY,4.1,sys,DC,,,FAY,CRJ-900,80.38,676,841,84.4,5.00%,0.003169260052789746,709.8,841,Cascaded,2027,709.8000000000001,841
D0,sys/DC/CRJ-900,FLL,4.1,sys,DC,,,FLL,CRJ-900,91.67,11,12,96.25,5.00%,5.1570799675572786e-05,11.55,12,Cascaded,2027,11.55,12
D0,sys/DC/CRJ-900,FSD,4.1,sys,DC,,,FSD,CRJ-900,68.24,591,866,71.66,5.00%,0.002770758418933047,620.55,866,Cascaded,2027,620.5500000000001,866
D0,sys/DC/CRJ-900,FWA,4.1,sys,DC,,,FWA,CRJ-900,70.92,1366,1926,74.47,5.00%,0.006404155668802948,1434.3,1926,Cascaded,2027,1434.3000000000002,1926
D0,sys/DC/CRJ-900,GFK,4.1,sys,DC,,,GFK,CRJ-900,75.92,331,436,79.71,5.00%,0.0015518122447831448,347.55,436,Cascaded,2027,347.55,436
D0,sys/DC/CRJ-900,GGT,4.1,sys,DC,,,GGT,CRJ-900,60.42,29,48,63.44,5.00%,0.00013595938096287372,30.45,48,Cascaded,2027,30.450000000000003,48
D0,sys/DC/CRJ-900,GJT,4.1,sys,DC,,,GJT,CRJ-900,90.21,525,582,94.72,5.00%,0.0024613336208796103,551.25,582,Cascaded,2027,551.25,582
D0,sys/DC/CRJ-900,GNV,4.1,sys,DC,,,GNV,CRJ-900,69.37,77,111,72.84,5.00%,0.0003609955977290095,80.85,111,Cascaded,2027,80.85000000000001,111
D0,sys/DC/CRJ-900,GPT,4.1,sys,DC,,,GPT,CRJ-900,61.9,13,21,65.0,5.00%,6.094730870749511e-05,13.65,21,Cascaded,2027,13.65,21
D0,sys/DC/CRJ-900,GRB,4.1,sys,DC,,,GRB,CRJ-900,76.27,1273,1669,80.09,5.00%,0.00596814799881856,1336.65,1669,Cascaded,2027,1336.65,1669
D0,sys/DC/CRJ-900,GRR,4.1,sys,DC,,,GRR,CRJ-900,69.45,1528,2200,72.93,5.00%,0.007163652900388656,1604.4,2200,Cascaded,2027,1604.4,2200
D0,sys/DC/CRJ-900,GSO,4.1,sys,DC,,,GSO,CRJ-900,69.12,900,1302,72.58,5.00%,0.0042194290643650465,945.0,1302,Cascaded,2027,945.0,1302
D0,sys/DC/CRJ-900,GSP,4.1,sys,DC,,,GSP,CRJ-900,68.09,1069,1570,71.49,5.00%,0.005011744077562483,1122.45,1570,Cascaded,2027,1122.45,1570
D0,sys/DC/CRJ-900,GTR,4.1,sys,DC,,,GTR,CRJ-900,78.83,432,548,82.77,5.00%,0.002025325950895222,453.6,548,Cascaded,2027,453.6,548
D0,sys/DC/CRJ-900,HIB,4.1,sys,DC,,,HIB,CRJ-900,82.47,508,616,86.59,5.00%,0.0023816332941082705,533.4,616,Cascaded,2027,533.4,616
D0,sys/DC/CRJ-900,HPN,4.1,sys,DC,,,HPN,CRJ-900,60.31,1152,1910,63.33,5.00%,0.005400869202387259,1209.6,1910,Cascaded,2027,1209.6000000000001,1910
D0,sys/DC/CRJ-900,HSV,4.1,sys,DC,,,HSV,CRJ-900,70.7,823,1164,74.24,5.00%,0.0038584334666360368,864.15,1164,Cascaded,2027,864.1500000000001,1164
D0,sys/DC/CRJ-900,IAD,4.1,sys,DC,,,IAD,CRJ-900,62.68,1107,1766,65.82,5.00%,0.005189897749169007,1162.35,1766,Cascaded,2027,1162.3500000000001,1766
D0,sys/DC/CRJ-900,ICT,4.1,sys,DC,,,ICT,CRJ-900,73.21,194,265,76.87,5.00%,0.0009095213760964655,203.7,265,Cascaded,2027,203.70000000000002,265
D0,sys/DC/CRJ-900,ILM,4.1,sys,DC,,,ILM,CRJ-900,70.06,702,1002,73.56,5.00%,0.003291154670204736,737.1,1002,Cascaded,2027,737.1,1002
D0,sys/DC/CRJ-900,IMT,4.1,sys,DC,,,IMT,CRJ-900,69.04,484,701,72.5,5.00%,0.0022691151857252025,508.2,701,Cascaded,2027,508.20000000000005,701
D0,sys/DC/CRJ-900,IND,4.1,sys,DC,,,IND,CRJ-900,71.94,2561,3560,75.54,5.00%,0.012006619815376537,2689.05,3560,Cascaded,2027,2689.05,3560
D0,sys/DC/CRJ-900,INL,4.1,sys,DC,,,INL,CRJ-900,85.54,550,643,89.81,5.00%,0.002578539983778639,577.5,643,Cascaded,2027,577.5,643
D0,sys/DC/CRJ-900,ITH,4.1,sys,DC,,,ITH,CRJ-900,79.33,541,682,83.29,5.00%,0.002536345693134989,568.05,682,Cascaded,2027,568.0500000000001,682
D0,sys/DC/CRJ-900,JAN,4.1,sys,DC,,,JAN,CRJ-900,69.12,329,476,72.57,5.00%,0.0015424357357512225,345.45,476,Cascaded,2027,345.45000000000005,476
D0,sys/DC/CRJ-900,JAX,4.1,sys,DC,,,JAX,CRJ-900,65.98,1123,1702,69.28,5.00%,0.005264909821424386,1179.15,1702,Cascaded,2027,1179.15,1702
D0,sys/DC/CRJ-900,JFK,4.1,sys,DC,,,JFK,CRJ-900,70.0,15499,22143,73.49,5.00%,0.07266325674288206,16273.95,22143,Cascaded,2027,16273.95,22143
D0,sys/DC/CRJ-900,LAN,4.1,sys,DC,,,LAN,CRJ-900,69.26,631,911,72.73,5.00%,0.0029582885995714935,662.55,911,Cascaded,2027,662.5500000000001,911
D0,sys/DC/CRJ-900,LEX,4.1,sys,DC,,,LEX,CRJ-900,77.51,858,1107,81.38,5.00%,0.004022522374694678,900.9,1107,Cascaded,2027,900.9000000000001,1107
D0,sys/DC/CRJ-900,LFT,4.1,sys,DC,,,LFT,CRJ-900,73.94,749,1013,77.64,5.00%,0.0035115026324549106,786.45,1013,Cascaded,2027,786.45,1013
D0,sys/DC/CRJ-900,LGA,4.1,sys,DC,,,LGA,CRJ-900,65.82,20435,31048,69.11,5.00%,0.09580448103366636,21456.75,31048,Cascaded,2027,21456.75,31048
D0,sys/DC/CRJ-900,LIT,4.1,sys,DC,,,LIT,CRJ-900,66.12,201,304,69.42,5.00%,0.0009423391577081937,211.05,304,Cascaded,2027,211.05,304
D0,sys/DC/CRJ-900,MBS,4.1,sys,DC,,,MBS,CRJ-900,73.33,682,930,77.0,5.00%,0.003197389579885513,716.1,930,Cascaded,2027,716.1,930
D0,sys/DC/CRJ-900,MCI,4.1,sys,DC,,,MCI,CRJ-900,66.3,958,1445,69.61,5.00%,0.004491347826290793,1005.9,1445,Cascaded,2027,1005.9000000000001,1445
D0,sys/DC/CRJ-900,MCO,4.1,sys,DC,,,MCO,CRJ-900,34.21,13,38,35.92,5.00%,6.094730870749511e-05,13.65,38,Cascaded,2027,13.65,38
D0,sys/DC/CRJ-900,MDT,4.1,sys,DC,,,MDT,CRJ-900,71.03,255,359,74.58,5.00%,0.0011955049015700964,267.75,359,Cascaded,2027,267.75,359
D0,sys/DC/CRJ-900,MEM,4.1,sys,DC,,,MEM,CRJ-900,64.88,920,1418,68.12,5.00%,0.004313194154684269,966.0,1418,Cascaded,2027,966.0,1418
D0,sys/DC/CRJ-900,MGM,4.1,sys,DC,,,MGM,CRJ-900,58.77,439,747,61.71,5.00%,0.00205814373250695,460.95,747,Cascaded,2027,460.95000000000005,747
D0,sys/DC/CRJ-900,MIA,4.1,sys,DC,,,MIA,CRJ-900,43.75,7,16,45.94,5.00%,3.281778161172814e-05,7.35,16,Cascaded,2027,7.3500000000000005,16
D0,sys/DC/CRJ-900,MKE,4.1,sys,DC,,,MKE,CRJ-900,69.21,1277,1845,72.67,5.00%,0.0059869010168824045,1340.85,1845,Cascaded,2027,1340.8500000000001,1845
D0,sys/DC/CRJ-900,MLI,4.1,sys,DC,,,MLI,CRJ-900,70.18,426,607,73.69,5.00%,0.0019971964237994553,447.3,607,Cascaded,2027,447.3,607
D0,sys/DC/CRJ-900,MLU,4.1,sys,DC,,,MLU,CRJ-900,67.4,277,411,70.77,5.00%,0.001298646500921242,290.85,411,Cascaded,2027,290.85,411
D0,sys/DC/CRJ-900,MOB,4.1,sys,DC,,,MOB,CRJ-900,69.2,447,646,72.65,5.00%,0.0020956497686346397,469.35,646,Cascaded,2027,469.35,646
D0,sys/DC/CRJ-900,MOT,4.1,sys,DC,,,MOT,CRJ-900,65.63,296,451,68.91,5.00%,0.0013877233367245042,310.8,451,Cascaded,2027,310.8,451
D0,sys/DC/CRJ-900,MQT,4.1,sys,DC,,,MQT,CRJ-900,75.41,500,663,79.19,5.00%,0.0023441272579805814,525.0,663,Cascaded,2027,525.0,663
D0,sys/DC/CRJ-900,MSN,4.1,sys,DC,,,MSN,CRJ-900,69.99,1262,1803,73.49,5.00%,0.005916577199142987,1325.1,1803,Cascaded,2027,1325.1000000000001,1803
D0,sys/DC/CRJ-900,MSP,4.1,sys,DC,,,MSP,CRJ-900,69.01,20280,29389,72.46,5.00%,0.09507780158369238,21294.0,29389,Cascaded,2027,21294.0,29389
D0,sys/DC/CRJ-900,MYR,4.1,sys,DC,,,MYR,CRJ-900,69.47,66,95,72.95,5.00%,0.00030942479805343674,69.3,95,Cascaded,2027,69.3,95
D0,sys/DC/CRJ-900,OAJ,4.1,sys,DC,,,OAJ,CRJ-900,79.27,585,738,83.23,5.00%,0.0027426288918372802,614.25,738,Cascaded,2027,614.25,738
D0,sys/DC/CRJ-900,OKC,4.1,sys,DC,,,OKC,CRJ-900,77.78,168,216,81.67,5.00%,0.0007876267586814753,176.4,216,Cascaded,2027,176.4,216
D0,sys/DC/CRJ-900,OMA,4.1,sys,DC,,,OMA,CRJ-900,72.07,2451,3401,75.67,5.00%,0.01149091181862081,2573.55,3401,Cascaded,2027,2573.55,3401
D0,sys/DC/CRJ-900,ORD,4.1,sys,DC,,,ORD,CRJ-900,48.46,800,1651,50.88,5.00%,0.00375060361276893,840.0,1651,Cascaded,2027,840.0,1651
D0,sys/DC/CRJ-900,ORF,4.1,sys,DC,,,ORF,CRJ-900,63.45,1420,2238,66.62,5.00%,0.006657321412664851,1491.0,2238,Cascaded,2027,1491.0,2238
D0,sys/DC/CRJ-900,ORH,4.1,sys,DC,,,ORH,CRJ-900,67.5,189,280,70.88,5.00%,0.0008860801035166597,198.45,280,Cascaded,2027,198.45000000000002,280
D0,sys/DC/CRJ-900,PHL,4.1,sys,DC,,,PHL,CRJ-900,49.0,49,100,51.45,5.00%,0.00022972447128209695,51.45,100,Cascaded,2027,51.45,100
D0,sys/DC/CRJ-900,PIH,4.1,sys,DC,,,PIH,CRJ-900,100.0,46,46,105.0,5.00%,0.00021565970773421348,48.3,46,Cascaded,2027,48.300000000000004,46
D0,sys/DC/CRJ-900,PIT,4.1,sys,DC,,,PIT,CRJ-900,66.27,1544,2330,69.58,5.00%,0.007238664972644035,1621.2,2330,Cascaded,2027,1621.2,2330
D0,sys/DC/CRJ-900,PLN,4.1,sys,DC,,,PLN,CRJ-900,75.35,428,568,79.12,5.00%,0.0020065729328313776,449.4,568,Cascaded,2027,449.40000000000003,568
D0,sys/DC/CRJ-900,PNS,4.1,sys,DC,,,PNS,CRJ-900,60.9,204,335,63.94,5.00%,0.0009564039212560772,214.2,335,Cascaded,2027,214.20000000000002,335
D0,sys/DC/CRJ-900,PVD,4.1,sys,DC,,,PVD,CRJ-900,64.1,466,727,67.3,5.00%,0.0021847266044379018,489.3,727,Cascaded,2027,489.3,727
D0,sys/DC/CRJ-900,PWM,4.1,sys,DC,,,PWM,CRJ-900,67.92,870,1281,71.31,5.00%,0.004078781428886211,913.5,1281,Cascaded,2027,913.5,1281
D0,sys/DC/CRJ-900,RAP,4.1,sys,DC,,,RAP,CRJ-900,74.98,761,1015,78.72,5.00%,0.0035677616866464446,799.05,1015,Cascaded,2027,799.0500000000001,1015
D0,sys/DC/CRJ-900,RDU,4.1,sys,DC,,,RDU,CRJ-900,64.77,4497,6943,68.01,5.00%,0.02108308055827735,4721.85,6943,Cascaded,2027,4721.85,6943
D0,sys/DC/CRJ-900,RHI,4.1,sys,DC,,,RHI,CRJ-900,85.63,602,703,89.91,5.00%,0.0028223292186086196,632.1,703,Cascaded,2027,632.1,703
D0,sys/DC/CRJ-900,RIC,4.1,sys,DC,,,RIC,CRJ-900,67.55,1699,2515,70.93,5.00%,0.007965344422618014,1783.95,2515,Cascaded,2027,1783.95,2515
D0,sys/DC/CRJ-900,ROA,4.1,sys,DC,,,ROA,CRJ-900,70.65,532,753,74.18,5.00%,0.0024941514024913384,558.6,753,Cascaded,2027,558.6,753
D0,sys/DC/CRJ-900,ROC,4.1,sys,DC,,,ROC,CRJ-900,62.66,1715,2737,65.79,5.00%,0.008040356494873394,1800.75,2737,Cascaded,2027,1800.75,2737
D0,sys/DC/CRJ-900,RST,4.1,sys,DC,,,RST,CRJ-900,72.41,609,841,76.03,5.00%,0.0028551470002203478,639.45,841,Cascaded,2027,639.45,841
D0,sys/DC/CRJ-900,RSW,4.1,sys,DC,,,RSW,CRJ-900,63.24,43,68,66.4,5.00%,0.00020159494418632999,45.15,68,Cascaded,2027,45.150000000000006,68
D0,sys/DC/CRJ-900,SAV,4.1,sys,DC,,,SAV,CRJ-900,59.22,951,1606,62.18,5.00%,0.004458530044679066,998.55,1606,Cascaded,2027,998.5500000000001,1606
D0,sys/DC/CRJ-900,SBN,4.1,sys,DC,,,SBN,CRJ-900,68.03,1062,1561,71.43,5.00%,0.004978926295950754,1115.1,1561,Cascaded,2027,1115.1000000000001,1561
D0,sys/DC/CRJ-900,SDF,4.1,sys,DC,,,SDF,CRJ-900,72.65,1142,1572,76.28,5.00%,0.005353986657227648,1199.1,1572,Cascaded,2027,1199.1000000000001,1572
D0,sys/DC/CRJ-900,SGF,4.1,sys,DC,,,SGF,CRJ-900,66.46,319,480,69.78,5.00%,0.0014955531905916108,334.95,480,Cascaded,2027,334.95000000000005,480
D0,sys/DC/CRJ-900,SGU,4.1,sys,DC,,,SGU,CRJ-900,91.12,1549,1700,95.67,5.00%,0.00726210624522384,1626.45,1700,Cascaded,2027,1626.45,1700
D0,sys/DC/CRJ-900,SHV,4.1,sys,DC,,,SHV,CRJ-900,71.01,659,928,74.56,5.00%,0.003089559726018406,691.95,928,Cascaded,2027,691.95,928
D0,sys/DC/CRJ-900,SLC,4.1,sys,DC,,,SLC,CRJ-900,88.55,3773,4261,92.97,5.00%,0.017688784288721466,3961.65,4261,Cascaded,2027,3961.65,4261
D0,sys/DC/CRJ-900,STL,4.1,sys,DC,,,STL,CRJ-900,67.52,1285,1903,70.9,5.00%,0.0060244070530100936,1349.25,1903,Cascaded,2027,1349.25,1903
D0,sys/DC/CRJ-900,SYR,4.1,sys,DC,,,SYR,CRJ-900,73.85,1901,2574,77.55,5.00%,0.00891237183484217,1996.05,2574,Cascaded,2027,1996.0500000000002,2574
D0,sys/DC/CRJ-900,TLH,4.1,sys,DC,,,TLH,CRJ-900,65.58,221,337,68.86,5.00%,0.001036104248027417,232.05,337,Cascaded,2027,232.05,337
D0,sys/DC/CRJ-900,TPA,4.1,sys,DC,,,TPA,CRJ-900,75.0,9,12,78.75,5.00%,4.219429064365046e-05,9.45,12,Cascaded,2027,9.450000000000001,12
D0,sys/DC/CRJ-900,TRI,4.1,sys,DC,,,TRI,CRJ-900,76.36,546,715,80.18,5.00%,0.0025597869657147947,573.3,715,Cascaded,2027,573.3000000000001,715
D0,sys/DC/CRJ-900,TUL,4.1,sys,DC,,,TUL,CRJ-900,71.66,220,307,75.24,5.00%,0.0010314159935114558,231.0,307,Cascaded,2027,231.0,307
D0,sys/DC/CRJ-900,TVC,4.1,sys,DC,,,TVC,CRJ-900,61.8,555,898,64.89,5.00%,0.002601981256358445,582.75,898,Cascaded,2027,582.75,898
D0,sys/DC/CRJ-900,TWF,4.1,sys,DC,,,TWF,CRJ-900,94.92,224,236,99.66,5.00%,0.0010501690115753005,235.2,236,Cascaded,2027,235.20000000000002,236
D0,sys/DC/CRJ-900,TYS,4.1,sys,DC,,,TYS,CRJ-900,73.45,2141,2915,77.12,5.00%,0.01003755291867285,2248.05,2915,Cascaded,2027,2248.05,2915
D0,sys/DC/CRJ-900,VLD,4.1,sys,DC,,,VLD,CRJ-900,79.29,134,169,83.25,5.00%,0.0006282261051387957,140.7,169,Cascaded,2027,140.70000000000002,169
D0,sys/DC/CRJ-900,VPS,4.1,sys,DC,,,VPS,CRJ-900,47.46,28,59,49.83,5.00%,0.00013127112644691256,29.4,59,Cascaded,2027,29.400000000000002,59
D0,sys/DC/CRJ-900,WYS,4.1,sys,DC,,,WYS,CRJ-900,86.9,126,145,91.24,5.00%,0.0005907200690111065,132.3,145,Cascaded,2027,132.3,145
D0,sys/DC/CRJ-900,XNA,4.1,sys,DC,,,XNA,CRJ-900,68.28,1296,1898,71.7,5.00%,0.006075977852685667,1360.8,1898,Cascaded,2027,1360.8000000000002,1898
D0,sys/DC/CRJ-900,XWA,4.1,sys,DC,,,XWA,CRJ-900,69.88,675,966,73.37,5.00%,0.003164571798273785,708.75,966,Cascaded,2027,708.75,966
D0,sys/DC/CRJ-900,YHZ,4.1,sys,DC,,,YHZ,CRJ-900,78.95,195,247,82.89,5.00%,0.0009142096306124267,204.75,247,Cascaded,2027,204.75,247
D0,sys/DC/CRJ-900,YUL,4.1,sys,DC,,,YUL,CRJ-900,77.9,1516,1946,81.8,5.00%,0.007107393846197122,1591.8,1946,Cascaded,2027,1591.8000000000002,1946
D0,sys/DC/CRJ-900,YYZ,4.1,sys,DC,,,YYZ,CRJ-900,72.87,3146,4317,76.52,5.00%,0.014749248707213817,3303.3,4317,Cascaded,2027,3303.3,4317
D0,sys/DC/E-170,ACK,4.1,sys,DC,,,ACK,E-170,77.78,7,9,81.67,5.00%,0.0004753174441502003,7.35,9,Cascaded,2027,7.3500000000000005,9
D0,sys/DC/E-170,ATL,4.1,sys,DC,,,ATL,E-170,73.33,143,195,77.0,5.00%,0.009710056359068377,150.15,195,Cascaded,2027,150.15,195
D0,sys/DC/E-170,AVL,4.1,sys,DC,,,AVL,E-170,70.0,7,10,73.5,5.00%,0.0004753174441502003,7.35,10,Cascaded,2027,7.3500000000000005,10
D0,sys/DC/E-170,BNA,4.1,sys,DC,,,BNA,E-170,80.65,346,429,84.69,5.00%,0.023494262239424187,363.3,429,Cascaded,2027,363.3,429
D0,sys/DC/E-170,BOS,4.1,sys,DC,,,BOS,E-170,68.79,1814,2637,72.23,5.00%,0.12317512052692334,1904.7,2637,Cascaded,2027,1904.7,2637
D0,sys/DC/E-170,BUF,4.1,sys,DC,,,BUF,E-170,64.85,214,330,68.09,5.00%,0.014531133292591838,224.7,330,Cascaded,2027,224.70000000000002,330
D0,sys/DC/E-170,BWI,4.1,sys,DC,,,BWI,E-170,71.0,71,100,74.55,5.00%,0.0048210769335234605,74.55,100,Cascaded,2027,74.55,100
D0,sys/DC/E-170,CHS,4.1,sys,DC,,,CHS,E-170,100.0,1,1,105.0,5.00%,6.790249202145719e-05,1.05,1,Cascaded,2027,1.05,1
D0,sys/DC/E-170,CLE,4.1,sys,DC,,,CLE,E-170,65.57,240,366,68.85,5.00%,0.016296598085149726,252.0,366,Cascaded,2027,252.0,366
D0,sys/DC/E-170,CLT,4.1,sys,DC,,,CLT,E-170,65.62,273,416,68.91,5.00%,0.018537380321857814,286.65,416,Cascaded,2027,286.65000000000003,416
D0,sys/DC/E-170,CMH,4.1,sys,DC,,,CMH,E-170,80.51,446,554,84.53,5.00%,0.030284511441569906,468.3,554,Cascaded,2027,468.3,554
D0,sys/DC/E-170,CVG,4.1,sys,DC,,,CVG,E-170,72.29,120,166,75.9,5.00%,0.008148299042574863,126.0,166,Cascaded,2027,126.0,166
D0,sys/DC/E-170,DCA,4.1,sys,DC,,,DCA,E-170,71.94,1959,2723,75.54,5.00%,0.13302098187003464,2056.95,2723,Cascaded,2027,2056.9500000000003,2723
D0,sys/DC/E-170,DTW,4.1,sys,DC,,,DTW,E-170,74.07,20,27,77.78,5.00%,0.0013580498404291437,21.0,27,Cascaded,2027,21.0,27
D0,sys/DC/E-170,EWR,4.1,sys,DC,,,EWR,E-170,47.12,90,191,49.48,5.00%,0.006111224281931147,94.5,191,Cascaded,2027,94.5,191
D0,sys/DC/E-170,EYW,4.1,sys,DC,,,EYW,E-170,64.18,86,134,67.39,5.00%,0.005839614313845318,90.3,134,Cascaded,2027,90.3,134
D0,sys/DC/E-170,GRR,4.1,sys,DC,,,GRR,E-170,79.18,289,365,83.14,5.00%,0.019623820194201128,303.45,365,Cascaded,2027,303.45,365
D0,sys/DC/E-170,GSO,4.1,sys,DC,,,GSO,E-170,66.18,135,204,69.49,5.00%,0.00916683642289672,141.75,204,Cascaded,2027,141.75,204
D0,sys/DC/E-170,HHH,4.1,sys,DC,,,HHH,E-170,70.65,272,385,74.18,5.00%,0.018469477829836354,285.6,385,Cascaded,2027,285.6,385
