KPI_Name,parent,node,Tier,sys,ml_dc_1,ml_dc_2,Mo_Nb,frst_flt_ind,dom_int,vendor,station,fleet,Baseline,Baseline_Num,Baseline_Den,Goal,Stretch,Contribution,Goal_Num,Goal_Den,Source,Goal_Yr,YTD_Num,YTD_Den
D0,sys/DL/DL/7,First Flight,5.0,sys,DL,DL,7,First Flight,,,,,79.13,15211,19224,83.08,5.00%,0.24155947276480863,15971.55,19224,Cascaded,2027,15971.55,19224
D0,sys/DL/DL/7,Not First Flight,5.0,sys,DL,DL,7,Not First Flight,,,,,55.04,47759,86770,57.79,5.00%,0.7584405272351914,50146.95,86770,Cascaded,2027,50146.95,86770
D0,sys/DL/DL/8,First Flight,5.0,sys,DL,DL,8,First Flight,,,,,82.76,16202,19576,86.9,5.00%,0.2335928489042676,17012.1,19576,Cascaded,2027,17012.1,19576
D0,sys/DL/DL/8,Not First Flight,5.0,sys,DL,DL,8,Not First Flight,,,,,64.4,53158,82540,67.62,5.00%,0.7664071510957324,55815.9,82540,Cascaded,2027,55815.9,82540
D0,sys/DL/DL/9,First Flight,5.0,sys,DL,DL,9,First Flight,,,,,86.64,16792,19382,90.97,5.00%,0.23302479843465954,17631.6,19382,Cascaded,2027,17631.600000000002,19382
D0,sys/DL/DL/9,Not First Flight,5.0,sys,DL,DL,9,Not First Flight,,,,,72.08,55269,76675,75.69,5.00%,0.7669752015653405,58032.45,76675,Cascaded,2027,58032.450000000004,76675
D0,sys/DC/9E/1/First Flight,D,6.0,sys,DC,9E,1,First Flight,D,,,,81.77,2696,3297,85.86,5.00%,0.936761640027797,2830.8,3297,Cascaded,2027,2830.8,3297
D0,sys/DC/9E/1/First Flight,I,6.0,sys,DC,9E,1,First Flight,I,,,,81.25,182,224,85.31,5.00%,0.06323835997220292,191.1,224,Cascaded,2027,191.1,224
D0,sys/DC/9E/1/Not First Flight,D,6.0,sys,DC,9E,1,Not First Flight,D,,,,66.77,10088,15108,70.11,5.00%,0.941747572815534,10592.4,15108,Cascaded,2027,10592.4,15108
D0,sys/DC/9E/1/Not First Flight,I,6.0,sys,DC,9E,1,Not First Flight,I,,,,65.41,624,954,68.68,5.00%,0.05825242718446602,655.2,954,Cascaded,2027,655.2,954
D0,sys/DC/9E/10/First Flight,D,6.0,sys,DC,9E,10,First Flight,D,,,,89.55,3205,3579,94.03,5.00%,0.9314152862539959,3365.25,3579,Cascaded,2027,3365.25,3579
D0,sys/DC/9E/10/First Flight,I,6.0,sys,DC,9E,10,First Flight,I,,,,92.91,236,254,97.56,5.00%,0.06858471374600407,247.8,254,Cascaded,2027,247.8,254
D0,sys/DC/9E/10/Not First Flight,D,6.0,sys,DC,9E,10,Not First Flight,D,,,,72.59,12606,17366,76.22,5.00%,0.9461832920513398,13236.3,17366,Cascaded,2027,13236.300000000001,17366
D0,sys/DC/9E/10/Not First Flight,I,6.0,sys,DC,9E,10,Not First Flight,I,,,,72.21,717,993,75.82,5.00%,0.05381670794866021,752.85,993,Cascaded,2027,752.8500000000001,993
D0,sys/DC/9E/11/First Flight,D,6.0,sys,DC,9E,11,First Flight,D,,,,85.38,2803,3283,89.65,5.00%,0.9368315508021391,2943.15,3283,Cascaded,2027,2943.15,3283
D0,sys/DC/9E/11/First Flight,I,6.0,sys,DC,9E,11,First Flight,I,,,,87.1,189,217,91.45,5.00%,0.06316844919786097,198.45,217,Cascaded,2027,198.45,217
D0,sys/DC/9E/11/Not First Flight,D,6.0,sys,DC,9E,11,Not First Flight,D,,,,66.95,10275,15347,70.3,5.00%,0.9448275862068966,10788.75,15347,Cascaded,2027,10788.75,15347
D0,sys/DC/9E/11/Not First Flight,I,6.0,sys,DC,9E,11,Not First Flight,I,,,,63.36,600,947,66.53,5.00%,0.05517241379310345,630.0,947,Cascaded,2027,630.0,947
D0,sys/DC/9E/12/First Flight,D,6.0,sys,DC,9E,12,First Flight,D,,,,76.52,2597,3394,80.34,5.00%,0.9551305627068776,2726.85,3394,Cascaded,2027,2726.8500000000004,3394
D0,sys/DC/9E/12/First Flight,I,6.0,sys,DC,9E,12,First Flight,I,,,,70.11,122,174,73.62,5.00%,0.04486943729312247,128.1,174,Cascaded,2027,128.10000000000002,174
D0,sys/DC/9E/12/Not First Flight,D,6.0,sys,DC,9E,12,Not First Flight,D,,,,50.28,8297,16501,52.8,5.00%,0.9490963166323496,8711.85,16501,Cascaded,2027,8711.85,16501
D0,sys/DC/9E/12/Not First Flight,I,6.0,sys,DC,9E,12,Not First Flight,I,,,,49.06,445,907,51.52,5.00%,0.05090368336765042,467.25,907,Cascaded,2027,467.25,907
D0,sys/DC/9E/2/First Flight,D,6.0,sys,DC,9E,2,First Flight,D,,,,85.33,2599,3046,89.59,5.00%,0.9389450867052023,2728.95,3046,Cascaded,2027,2728.9500000000003,3046
D0,sys/DC/9E/2/First Flight,I,6.0,sys,DC,9E,2,First Flight,I,,,,82.04,169,206,86.14,5.00%,0.06105491329479769,177.45,206,Cascaded,2027,177.45000000000002,206
D0,sys/DC/9E/2/Not First Flight,D,6.0,sys,DC,9E,2,Not First Flight,D,,,,70.21,10152,14460,73.72,5.00%,0.9409583835387895,10659.6,14460,Cascaded,2027,10659.6,14460
D0,sys/DC/9E/2/Not First Flight,I,6.0,sys,DC,9E,2,Not First Flight,I,,,,71.17,637,895,74.73,5.00%,0.05904161646121049,668.85,895,Cascaded,2027,668.85,895
D0,sys/DC/9E/3/First Flight,D,6.0,sys,DC,9E,3,First Flight,D,,,,79.23,2712,3423,83.19,5.00%,0.938083708059495,2847.6,3423,Cascaded,2027,2847.6000000000004,3423
D0,sys/DC/9E/3/First Flight,I,6.0,sys,DC,9E,3,First Flight,I,,,,82.49,179,217,86.61,5.00%,0.06191629194050501,187.95,217,Cascaded,2027,187.95000000000002,217
D0,sys/DC/9E/3/Not First Flight,D,6.0,sys,DC,9E,3,Not First Flight,D,,,,59.23,10449,17642,62.19,5.00%,0.9427952720382567,10971.45,17642,Cascaded,2027,10971.45,17642
D0,sys/DC/9E/3/Not First Flight,I,6.0,sys,DC,9E,3,Not First Flight,I,,,,59.98,634,1057,62.98,5.00%,0.05720472796174321,665.7,1057,Cascaded,2027,665.7,1057
D0,sys/DC/9E/4/First Flight,D,6.0,sys,DC,9E,4,First Flight,D,,,,85.12,2884,3388,89.38,5.00%,0.9312237649338069,3028.2,3388,Cascaded,2027,3028.2000000000003,3388
D0,sys/DC/9E/4/First Flight,I,6.0,sys,DC,9E,4,First Flight,I,,,,86.94,213,245,91.29,5.00%,0.06877623506619308,223.65,245,Cascaded,2027,223.65000000000003,245
D0,sys/DC/9E/4/Not First Flight,D,6.0,sys,DC,9E,4,Not First Flight,D,,,,66.25,11894,17954,69.56,5.00%,0.9383826429980276,12488.7,17954,Cascaded,2027,12488.700000000003,17954
D0,sys/DC/9E/4/Not First Flight,I,6.0,sys,DC,9E,4,Not First Flight,I,,,,69.55,781,1123,73.02,5.00%,0.061617357001972385,820.05,1123,Cascaded,2027,820.0500000000001,1123
D0,sys/DC/9E/5/First Flight,D,6.0,sys,DC,9E,5,First Flight,D,,,,84.46,2880,3410,88.68,5.00%,0.9305331179321487,3024.0,3410,Cascaded,2027,3024.0000000000005,3410
D0,sys/DC/9E/5/First Flight,I,6.0,sys,DC,9E,5,First Flight,I,,,,88.48,215,243,92.9,5.00%,0.06946688206785137,225.75,243,Cascaded,2027,225.75000000000003,243
D0,sys/DC/9E/5/Not First Flight,D,6.0,sys,DC,9E,5,Not First Flight,D,,,,65.02,11541,17751,68.27,5.00%,0.9415075868820362,12118.05,17751,Cascaded,2027,12118.050000000001,17751
D0,sys/DC/9E/5/Not First Flight,I,6.0,sys,DC,9E,5,Not First Flight,I,,,,68.03,717,1054,71.43,5.00%,0.05849241311796378,752.85,1054,Cascaded,2027,752.8500000000001,1054
D0,sys/DC/9E/6/First Flight,D,6.0,sys,DC,9E,6,First Flight,D,,,,79.99,2562,3203,83.99,5.00%,0.9296081277213353,2690.1,3203,Cascaded,2027,2690.1000000000004,3203
D0,sys/DC/9E/6/First Flight,I,6.0,sys,DC,9E,6,First Flight,I,,,,87.39,194,222,91.76,5.00%,0.07039187227866474,203.7,222,Cascaded,2027,203.70000000000002,222
D0,sys/DC/9E/6/Not First Flight,D,6.0,sys,DC,9E,6,Not First Flight,D,,,,55.53,9071,16334,58.31,5.00%,0.9376679760181931,9524.55,16334,Cascaded,2027,9524.550000000001,16334
D0,sys/DC/9E/6/Not First Flight,I,6.0,sys,DC,9E,6,Not First Flight,I,,,,58.15,603,1037,61.06,5.00%,0.06233202398180691,633.15,1037,Cascaded,2027,633.1500000000001,1037
D0,sys/DC/9E/7/First Flight,D,6.0,sys,DC,9E,7,First Flight,D,,,,81.18,2796,3444,85.24,5.00%,0.9436382045224435,2935.8,3444,Cascaded,2027,2935.8,3444
D0,sys/DC/9E/7/First Flight,I,6.0,sys,DC,9E,7,First Flight,I,,,,80.68,167,207,84.71,5.00%,0.05636179547755653,175.35,207,Cascaded,2027,175.35,207
D0,sys/DC/9E/7/Not First Flight,D,6.0,sys,DC,9E,7,Not First Flight,D,,,,58.19,9780,16806,61.1,5.00%,0.9439243316282212,10269.0,16806,Cascaded,2027,10269.000000000002,16806
D0,sys/DC/9E/7/Not First Flight,I,6.0,sys,DC,9E,7,Not First Flight,I,,,,57.19,581,1016,60.04,5.00%,0.056075668371778783,610.05,1016,Cascaded,2027,610.0500000000001,1016
D0,sys/DC/9E/8/First Flight,D,6.0,sys,DC,9E,8,First Flight,D,,,,87.18,3074,3526,91.54,5.00%,0.932928679817906,3227.7,3526,Cascaded,2027,3227.7,3526
D0,sys/DC/9E/8/First Flight,I,6.0,sys,DC,9E,8,First Flight,I,,,,88.4,221,250,92.82,5.00%,0.06707132018209408,232.05,250,Cascaded,2027,232.05,250
D0,sys/DC/9E/8/Not First Flight,D,6.0,sys,DC,9E,8,Not First Flight,D,,,,70.92,12558,17707,74.47,5.00%,0.9368845120859445,13185.9,17707,Cascaded,2027,13185.900000000001,17707
D0,sys/DC/9E/8/Not First Flight,I,6.0,sys,DC,9E,8,Not First Flight,I,,,,74.73,846,1132,78.47,5.00%,0.06311548791405551,888.3,1132,Cascaded,2027,888.3000000000001,1132
D0,sys/DC/9E/9/First Flight,D,6.0,sys,DC,9E,9,First Flight,D,,,,90.13,3088,3426,94.64,5.00%,0.93519079345851,3242.4,3426,Cascaded,2027,3242.4,3426
D0,sys/DC/9E/9/First Flight,I,6.0,sys,DC,9E,9,First Flight,I,,,,93.04,214,230,97.7,5.00%,0.06480920654149,224.7,230,Cascaded,2027,224.7,230
D0,sys/DC/9E/9/Not First Flight,D,6.0,sys,DC,9E,9,Not First Flight,D,,,,77.7,12968,16689,81.59,5.00%,0.9411423180201757,13616.4,16689,Cascaded,2027,13616.4,16689
D0,sys/DC/9E/9/Not First Flight,I,6.0,sys,DC,9E,9,Not First Flight,I,,,,79.82,811,1016,83.81,5.00%,0.05885768197982437,851.55,1016,Cascaded,2027,851.55,1016
D0,sys/DC/OO/1/First Flight,D,6.0,sys,DC,OO,1,First Flight,D,,,,81.36,2663,3273,85.43,5.00%,0.9493761140819964,2796.15,3273,Cascaded,2027,2796.15,3273
D0,sys/DC/OO/1/First Flight,I,6.0,sys,DC,OO,1,First Flight,I,,,,80.23,142,177,84.24,5.00%,0.05062388591800356,149.1,177,Cascaded,2027,149.1,177
D0,sys/DC/OO/1/Not First Flight,D,6.0,sys,DC,OO,1,Not First Flight,D,,,,66.18,10836,16373,69.49,5.00%,0.9651732430747305,11377.8,16373,Cascaded,2027,11377.800000000001,16373
D0,sys/DC/OO/1/Not First Flight,I,6.0,sys,DC,OO,1,Not First Flight,I,,,,64.95,391,602,68.2,5.00%,0.03482675692526944,410.55,602,Cascaded,2027,410.55,602
D0,sys/DC/OO/10/First Flight,D,6.0,sys,DC,OO,10,First Flight,D,,,,89.61,3199,3570,94.09,5.00%,0.9372985643129211,3358.95,3570,Cascaded,2027,3358.9500000000003,3570
D0,sys/DC/OO/10/First Flight,I,6.0,sys,DC,OO,10,First Flight,I,,,,93.86,214,228,98.55,5.00%,0.06270143568707881,224.7,228,Cascaded,2027,224.70000000000002,228
D0,sys/DC/OO/10/Not First Flight,D,6.0,sys,DC,OO,10,Not First Flight,D,,,,81.87,15248,18624,85.97,5.00%,0.9600805943835788,16010.4,18624,Cascaded,2027,16010.399999999998,18624
D0,sys/DC/OO/10/Not First Flight,I,6.0,sys,DC,OO,10,Not First Flight,I,,,,82.98,634,764,87.13,5.00%,0.03991940561642111,665.7,764,Cascaded,2027,665.6999999999999,764
D0,sys/DC/OO/11/First Flight,D,6.0,sys,DC,OO,11,First Flight,D,,,,89.41,2930,3277,93.88,5.00%,0.9427284427284427,3076.5,3277,Cascaded,2027,3076.5,3277
D0,sys/DC/OO/11/First Flight,I,6.0,sys,DC,OO,11,First Flight,I,,,,92.71,178,192,97.34,5.00%,0.05727155727155727,186.9,192,Cascaded,2027,186.9,192
D0,sys/DC/OO/11/Not First Flight,D,6.0,sys,DC,OO,11,Not First Flight,D,,,,79.87,12888,16136,83.86,5.00%,0.9645262685226762,13532.4,16136,Cascaded,2027,13532.4,16136
D0,sys/DC/OO/11/Not First Flight,I,6.0,sys,DC,OO,11,Not First Flight,I,,,,75.0,474,632,78.75,5.00%,0.03547373147732375,497.7,632,Cascaded,2027,497.7,632
D0,sys/DC/OO/12/First Flight,D,6.0,sys,DC,OO,12,First Flight,D,,,,82.01,2625,3201,86.11,5.00%,0.9388412017167382,2756.25,3201,Cascaded,2027,2756.25,3201
D0,sys/DC/OO/12/First Flight,I,6.0,sys,DC,OO,12,First Flight,I,,,,85.07,171,201,89.33,5.00%,0.0611587982832618,179.55,201,Cascaded,2027,179.55,201
D0,sys/DC/OO/12/Not First Flight,D,6.0,sys,DC,OO,12,Not First Flight,D,,,,64.41,10776,16731,67.63,5.00%,0.9613703274154697,11314.8,16731,Cascaded,2027,11314.800000000001,16731
D0,sys/DC/OO/12/Not First Flight,I,6.0,sys,DC,OO,12,Not First Flight,I,,,,63.49,433,682,66.66,5.00%,0.03862967258453029,454.65,682,Cascaded,2027,454.65000000000003,682
D0,sys/DC/OO/2/First Flight,D,6.0,sys,DC,OO,2,First Flight,D,,,,85.37,2614,3062,89.64,5.00%,0.9392741645706073,2744.7,3062,Cascaded,2027,2744.7000000000003,3062
D0,sys/DC/OO/2/First Flight,I,6.0,sys,DC,OO,2,First Flight,I,,,,92.35,169,183,96.97,5.00%,0.06072583542939274,177.45,183,Cascaded,2027,177.45000000000002,183
D0,sys/DC/OO/2/Not First Flight,D,6.0,sys,DC,OO,2,Not First Flight,D,,,,70.28,11175,15901,73.79,5.00%,0.9627810803825277,11733.75,15901,Cascaded,2027,11733.75,15901
D0,sys/DC/OO/2/Not First Flight,I,6.0,sys,DC,OO,2,Not First Flight,I,,,,73.72,432,586,77.41,5.00%,0.037218919617472215,453.6,586,Cascaded,2027,453.6,586
D0,sys/DC/OO/3/First Flight,D,6.0,sys,DC,OO,3,First Flight,D,,,,83.82,2911,3473,88.01,5.00%,0.9442101848848524,3056.55,3473,Cascaded,2027,3056.5499999999997,3473
D0,sys/DC/OO/3/First Flight,I,6.0,sys,DC,OO,3,First Flight,I,,,,90.05,172,191,94.55,5.00%,0.055789815115147585,180.6,191,Cascaded,2027,180.59999999999997,191
D0,sys/DC/OO/3/Not First Flight,D,6.0,sys,DC,OO,3,Not First Flight,D,,,,68.41,12621,18450,71.83,5.00%,0.963950202398228,13252.05,18450,Cascaded,2027,13252.05,18450
D0,sys/DC/OO/3/Not First Flight,I,6.0,sys,DC,OO,3,Not First Flight,I,,,,68.11,472,693,71.52,5.00%,0.03604979760177194,495.6,693,Cascaded,2027,495.59999999999997,693
D0,sys/DC/OO/4/First Flight,D,6.0,sys,DC,OO,4,First Flight,D,,,,88.6,3102,3501,93.03,5.00%,0.9518257134090212,3257.1,3501,Cascaded,2027,3257.1000000000004,3501
D0,sys/DC/OO/4/First Flight,I,6.0,sys,DC,OO,4,First Flight,I,,,,89.2,157,176,93.66,5.00%,0.048174286590978825,164.85,176,Cascaded,2027,164.85000000000002,176
D0,sys/DC/OO/4/Not First Flight,D,6.0,sys,DC,OO,4,Not First Flight,D,,,,77.66,14350,18478,81.54,5.00%,0.9621831835858925,15067.5,18478,Cascaded,2027,15067.5,18478
D0,sys/DC/OO/4/Not First Flight,I,6.0,sys,DC,OO,4,Not First Flight,I,,,,76.94,564,733,80.79,5.00%,0.03781681641410755,592.2,733,Cascaded,2027,592.2,733
D0,sys/DC/OO/5/First Flight,D,6.0,sys,DC,OO,5,First Flight,D,,,,89.07,3153,3540,93.52,5.00%,0.9477006311992786,3310.65,3540,Cascaded,2027,3310.6500000000005,3540
D0,sys/DC/OO/5/First Flight,I,6.0,sys,DC,OO,5,First Flight,I,,,,96.13,174,181,100.94,5.00%,0.05229936880072137,182.7,181,Cascaded,2027,182.70000000000002,181
D0,sys/DC/OO/5/Not First Flight,D,6.0,sys,DC,OO,5,Not First Flight,D,,,,76.59,14056,18353,80.42,5.00%,0.9548913043478261,14758.8,18353,Cascaded,2027,14758.800000000001,18353
D0,sys/DC/OO/5/Not First Flight,I,6.0,sys,DC,OO,5,Not First Flight,I,,,,76.23,664,871,80.05,5.00%,0.045108695652173916,697.2,871,Cascaded,2027,697.2,871
D0,sys/DC/OO/6/First Flight,D,6.0,sys,DC,OO,6,First Flight,D,,,,87.91,3031,3448,92.3,5.00%,0.940136476426799,3182.55,3448,Cascaded,2027,3182.55,3448
D0,sys/DC/OO/6/First Flight,I,6.0,sys,DC,OO,6,First Flight,I,,,,92.34,193,209,96.96,5.00%,0.059863523573200995,202.65,209,Cascaded,2027,202.65,209
D0,sys/DC/OO/6/Not First Flight,D,6.0,sys,DC,OO,6,Not First Flight,D,,,,72.14,13494,18705,75.75,5.00%,0.958721136767318,14168.7,18705,Cascaded,2027,14168.7,18705
D0,sys/DC/OO/6/Not First Flight,I,6.0,sys,DC,OO,6,Not First Flight,I,,,,67.72,581,858,71.1,5.00%,0.04127886323268206,610.05,858,Cascaded,2027,610.05,858
D0,sys/DC/OO/7/First Flight,D,6.0,sys,DC,OO,7,First Flight,D,,,,87.47,3107,3552,91.85,5.00%,0.9392382103990327,3262.35,3552,Cascaded,2027,3262.35,3552
D0,sys/DC/OO/7/First Flight,I,6.0,sys,DC,OO,7,First Flight,I,,,,90.54,201,222,95.07,5.00%,0.06076178960096735,211.05,222,Cascaded,2027,211.05,222
D0,sys/DC/OO/7/Not First Flight,D,6.0,sys,DC,OO,7,Not First Flight,D,,,,71.33,13530,18969,74.89,5.00%,0.9541607898448519,14206.5,18969,Cascaded,2027,14206.500000000002,18969
D0,sys/DC/OO/7/Not First Flight,I,6.0,sys,DC,OO,7,Not First Flight,I,,,,70.88,650,917,74.43,5.00%,0.045839210155148094,682.5,917,Cascaded,2027,682.5000000000001,917
D0,sys/DC/OO/8/First Flight,D,6.0,sys,DC,OO,8,First Flight,D,,,,89.42,3238,3621,93.89,5.00%,0.9380069524913094,3399.9,3621,Cascaded,2027,3399.9,3621
D0,sys/DC/OO/8/First Flight,I,6.0,sys,DC,OO,8,First Flight,I,,,,93.45,214,229,98.12,5.00%,0.06199304750869061,224.7,229,Cascaded,2027,224.7,229
D0,sys/DC/OO/8/Not First Flight,D,6.0,sys,DC,OO,8,Not First Flight,D,,,,76.04,14332,18849,79.84,5.00%,0.9610407027425736,15048.6,18849,Cascaded,2027,15048.6,18849
D0,sys/DC/OO/8/Not First Flight,I,6.0,sys,DC,OO,8,Not First Flight,I,,,,68.43,581,849,71.86,5.00%,0.038959297257426403,610.05,849,Cascaded,2027,610.05,849
D0,sys/DC/OO/9/First Flight,D,6.0,sys,DC,OO,9,First Flight,D,,,,91.65,3207,3499,96.24,5.00%,0.9347129116875547,3367.35,3499,Cascaded,2027,3367.3500000000004,3499
D0,sys/DC/OO/9/First Flight,I,6.0,sys,DC,OO,9,First Flight,I,,,,92.56,224,242,97.19,5.00%,0.06528708831244535,235.2,242,Cascaded,2027,235.20000000000002,242
D0,sys/DC/OO/9/Not First Flight,D,6.0,sys,DC,OO,9,Not First Flight,D,,,,82.71,14687,17758,86.84,5.00%,0.9553763091133806,15421.35,17758,Cascaded,2027,15421.350000000002,17758
D0,sys/DC/OO/9/Not First Flight,I,6.0,sys,DC,OO,9,Not First Flight,I,,,,82.75,686,829,86.89,5.00%,0.0446236908866194,720.3,829,Cascaded,2027,720.3000000000001,829
D0,sys/DC/YX/1/First Flight,D,6.0,sys,DC,YX,1,First Flight,D,,,,82.43,1154,1400,86.55,5.00%,1.0,1211.7,1400,Cascaded,2027,1211.7,1400
D0,sys/DC/YX/1/Not First Flight,D,6.0,sys,DC,YX,1,Not First Flight,D,,,,73.57,4312,5861,77.25,5.00%,1.0,4527.6,5861,Cascaded,2027,4527.6,5861
D0,sys/DC/YX/10/First Flight,D,6.0,sys,DC,YX,10,First Flight,D,,,,89.83,1378,1534,94.32,5.00%,1.0,1446.9,1534,Cascaded,2027,1446.8999999999999,1534
D0,sys/DC/YX/10/Not First Flight,D,6.0,sys,DC,YX,10,Not First Flight,D,,,,65.43,4675,7145,68.7,5.00%,1.0,4908.75,7145,Cascaded,2027,4908.75,7145
D0,sys/DC/YX/11/First Flight,D,6.0,sys,DC,YX,11,First Flight,D,,,,88.59,1265,1428,93.01,5.00%,1.0,1328.25,1428,Cascaded,2027,1328.25,1428
D0,sys/DC/YX/11/Not First Flight,D,6.0,sys,DC,YX,11,Not First Flight,D,,,,70.2,4395,6261,73.71,5.00%,1.0,4614.75,6261,Cascaded,2027,4614.75,6261
D0,sys/DC/YX/12/First Flight,D,6.0,sys,DC,YX,12,First Flight,D,,,,78.29,1183,1511,82.21,5.00%,1.0,1242.15,1511,Cascaded,2027,1242.15,1511
D0,sys/DC/YX/12/Not First Flight,D,6.0,sys,DC,YX,12,Not First Flight,D,,,,62.25,4003,6431,65.36,5.00%,1.0,4203.15,6431,Cascaded,2027,4203.150000000001,6431
D0,sys/DC/YX/2/First Flight,D,6.0,sys,DC,YX,2,First Flight,D,,,,86.81,1112,1281,91.15,5.00%,1.0,1167.6,1281,Cascaded,2027,1167.6,1281
D0,sys/DC/YX/2/Not First Flight,D,6.0,sys,DC,YX,2,Not First Flight,D,,,,72.14,3992,5534,75.74,5.00%,1.0,4191.6,5534,Cascaded,2027,4191.599999999999,5534
D0,sys/DC/YX/3/First Flight,D,6.0,sys,DC,YX,3,First Flight,D,,,,82.71,1263,1527,86.85,5.00%,1.0,1326.15,1527,Cascaded,2027,1326.1499999999999,1527
D0,sys/DC/YX/3/Not First Flight,D,6.0,sys,DC,YX,3,Not First Flight,D,,,,62.13,4184,6734,65.24,5.00%,1.0,4393.2,6734,Cascaded,2027,4393.2,6734
D0,sys/DC/YX/4/First Flight,D,6.0,sys,DC,YX,4,First Flight,D,,,,85.28,1327,1556,89.55,5.00%,1.0,1393.35,1556,Cascaded,2027,1393.35,1556
D0,sys/DC/YX/4/Not First Flight,D,6.0,sys,DC,YX,4,Not First Flight,D,,,,68.45,4972,7264,71.87,5.00%,1.0,5220.6,7264,Cascaded,2027,5220.599999999999,7264
D0,sys/DC/YX/5/First Flight,D,6.0,sys,DC,YX,5,First Flight,D,,,,87.41,1354,1549,91.78,5.00%,1.0,1421.7,1549,Cascaded,2027,1421.6999999999998,1549
D0,sys/DC/YX/5/Not First Flight,D,6.0,sys,DC,YX,5,Not First Flight,D,,,,70.84,5193,7331,74.38,5.00%,1.0,5452.65,7331,Cascaded,2027,5452.65,7331
D0,sys/DC/YX/6/First Flight,D,6.0,sys,DC,YX,6,First Flight,D,,,,86.44,1307,1512,90.76,5.00%,1.0,1372.35,1512,Cascaded,2027,1372.35,1512
D0,sys/DC/YX/6/Not First Flight,D,6.0,sys,DC,YX,6,Not First Flight,D,,,,64.7,4587,7090,67.93,5.00%,1.0,4816.35,7090,Cascaded,2027,4816.349999999999,7090
D0,sys/DC/YX/7/First Flight,D,6.0,sys,DC,YX,7,First Flight,D,,,,83.72,1286,1536,87.91,5.00%,1.0,1350.3,1536,Cascaded,2027,1350.3,1536
D0,sys/DC/YX/7/Not First Flight,D,6.0,sys,DC,YX,7,Not First Flight,D,,,,61.78,4436,7180,64.87,5.00%,1.0,4657.8,7180,Cascaded,2027,4657.799999999999,7180
D0,sys/DC/YX/8/First Flight,D,6.0,sys,DC,YX,8,First Flight,D,,,,88.34,1386,1569,92.75,5.00%,1.0,1455.3,1569,Cascaded,2027,1455.3,1569
D0,sys/DC/YX/8/Not First Flight,D,6.0,sys,DC,YX,8,Not First Flight,D,,,,76.36,5621,7361,80.18,5.00%,1.0,5902.05,7361,Cascaded,2027,5902.049999999999,7361
D0,sys/DC/YX/9/First Flight,D,6.0,sys,DC,YX,9,First Flight,D,,,,89.35,1342,1502,93.81,5.00%,1.0,1409.1,1502,Cascaded,2027,1409.1,1502
D0,sys/DC/YX/9/Not First Flight,D,6.0,sys,DC,YX,9,Not First Flight,D,,,,69.79,4837,6931,73.28,5.00%,1.0,5078.85,6931,Cascaded,2027,5078.849999999999,6931
D0,sys/DL/DL/1/First Flight,D,6.0,sys,DL,DL,1,First Flight,D,,,,77.44,13877,17920,81.31,5.00%,0.9135615536537196,14570.85,17920,Cascaded,2027,14570.85,17920
D0,sys/DL/DL/1/First Flight,I,6.0,sys,DL,DL,1,First Flight,I,,,,67.33,1313,1950,70.7,5.00%,0.08643844634628045,1378.65,1950,Cascaded,2027,1378.65,1950
D0,sys/DL/DL/1/Not First Flight,D,6.0,sys,DL,DL,1,Not First Flight,D,,,,61.85,35804,57892,64.94,5.00%,0.8579918523843757,37594.2,57892,Cascaded,2027,37594.2,57892
D0,sys/DL/DL/1/Not First Flight,I,6.0,sys,DL,DL,1,Not First Flight,I,,,,56.26,5926,10533,59.07,5.00%,0.14200814761562425,6222.3,10533,Cascaded,2027,6222.3,10533
D0,sys/DL/DL/10/First Flight,D,6.0,sys,DL,DL,10,First Flight,D,,,,84.37,15926,18877,88.59,5.00%,0.9544528347117344,16722.3,18877,Cascaded,2027,16722.3,18877
D0,sys/DL/DL/10/First Flight,I,6.0,sys,DL,DL,10,First Flight,I,,,,75.55,760,1006,79.32,5.00%,0.04554716528826561,798.0,1006,Cascaded,2027,798.0,1006
D0,sys/DL/DL/10/Not First Flight,D,6.0,sys,DL,DL,10,Not First Flight,D,,,,67.72,47936,70782,71.11,5.00%,0.8809821362934647,50332.8,70782,Cascaded,2027,50332.799999999996,70782
D0,sys/DL/DL/10/Not First Flight,I,6.0,sys,DL,DL,10,Not First Flight,I,,,,64.13,6476,10098,67.34,5.00%,0.11901786370653532,6799.8,10098,Cascaded,2027,6799.8,10098
D0,sys/DL/DL/11/First Flight,D,6.0,sys,DL,DL,11,First Flight,D,,,,82.77,15174,18333,86.91,5.00%,0.9493243243243243,15932.7,18333,Cascaded,2027,15932.7,18333
D0,sys/DL/DL/11/First Flight,I,6.0,sys,DL,DL,11,First Flight,I,,,,72.52,810,1117,76.14,5.00%,0.05067567567567568,850.5,1117,Cascaded,2027,850.5,1117
D0,sys/DL/DL/11/Not First Flight,D,6.0,sys,DL,DL,11,Not First Flight,D,,,,67.25,43479,64657,70.61,5.00%,0.8846725130730259,45652.95,64657,Cascaded,2027,45652.950000000004,64657
D0,sys/DL/DL/11/Not First Flight,I,6.0,sys,DL,DL,11,Not First Flight,I,,,,64.53,5668,8783,67.76,5.00%,0.11532748692697418,5951.4,8783,Cascaded,2027,5951.400000000001,8783
D0,sys/DL/DL/12/First Flight,D,6.0,sys,DL,DL,12,First Flight,D,,,,72.52,13112,18080,76.15,5.00%,0.9348353058605448,13767.6,18080,Cascaded,2027,13767.599999999999,18080
