KPI_Name,parent,node,Tier,sys,ml_dc_1,ml_dc_2,Mo_Nb,frst_flt_ind,dom_int,vendor,station,fleet,Baseline,Baseline_Num,Baseline_Den,Goal,Stretch,Contribution,KPI_Num,KPI_Den,Split,Source,Goal_Yr,YTD_Num,YTD_Den
D0,sys/DC/9E/1/Not First Flight/D/Delta,ALB,8.0,sys,DC,9E,1,Not First Flight,D,Delta,ALB,,71.43,20,28,75.0,5.00%,0.0028149190710767065,21,28,False,Cascaded,2027,21,28
D0,sys/DC/9E/1/Not First Flight/D/Delta,ATL,8.0,sys,DC,9E,1,Not First Flight,D,Delta,ATL,,71.61,1652,2307,75.19,5.00%,0.23192922489192722,1735,2307,False,Cascaded,2027,1734,2307
D0,sys/DC/9E/1/Not First Flight/D/Delta,AUS,8.0,sys,DC,9E,1,Not First Flight,D,Delta,AUS,,77.78,63,81,81.67,5.00%,0.008143158741329044,66,81,False,Cascaded,2027,66,81
D0,sys/DC/9E/1/Not First Flight/D/Delta,BHM,8.0,sys,DC,9E,1,Not First Flight,D,Delta,BHM,,72.22,39,54,75.83,5.00%,0.005428772494219363,41,54,False,Cascaded,2027,40,54
D0,sys/DC/9E/1/Not First Flight/D/Delta,BNA,8.0,sys,DC,9E,1,Not First Flight,D,Delta,BNA,,69.57,96,138,73.04,5.00%,0.013873529707449482,101,138,False,Cascaded,2027,100,138
D0,sys/DC/9E/1/Not First Flight/D/Delta,CAE,8.0,sys,DC,9E,1,Not First Flight,D,Delta,CAE,,59.49,47,79,62.47,5.00%,0.007942093093394994,49,79,False,Cascaded,2027,49,79
D0,sys/DC/9E/1/Not First Flight/D/Delta,CHS,8.0,sys,DC,9E,1,Not First Flight,D,Delta,CHS,,61.17,63,103,64.22,5.00%,0.010354880868603599,66,103,False,Cascaded,2027,66,103
D0,sys/DC/9E/1/Not First Flight/D/Delta,CLE,8.0,sys,DC,9E,1,Not First Flight,D,Delta,CLE,,52.66,99,188,55.29,5.00%,0.018900170905800744,104,188,False,Cascaded,2027,103,188
D0,sys/DC/9E/1/Not First Flight/D/Delta,CLT,8.0,sys,DC,9E,1,Not First Flight,D,Delta,CLT,,69.12,94,136,72.57,5.00%,0.013672464059515431,99,136,False,Cascaded,2027,98,136
D0,sys/DC/9E/1/Not First Flight/D/Delta,CMH,8.0,sys,DC,9E,1,Not First Flight,D,Delta,CMH,,62.5,55,88,65.62,5.00%,0.00884688850909822,58,88,False,Cascaded,2027,57,88
D0,sys/DC/9E/1/Not First Flight/D/Delta,CVG,8.0,sys,DC,9E,1,Not First Flight,D,Delta,CVG,,64.27,259,403,67.48,5.00%,0.04051472805871117,272,403,False,Cascaded,2027,271,403
D0,sys/DC/9E/1/Not First Flight/D/Delta,DAY,8.0,sys,DC,9E,1,Not First Flight,D,Delta,DAY,,88.89,8,9,93.33,5.00%,0.0009047954157032271,8,9,False,Cascaded,2027,8,9
D0,sys/DC/9E/1/Not First Flight/D/Delta,DCA,8.0,sys,DC,9E,1,Not First Flight,D,Delta,DCA,,58.29,102,175,61.2,5.00%,0.017593244194229415,107,175,False,Cascaded,2027,107,175
D0,sys/DC/9E/1/Not First Flight/D/Delta,DTW,8.0,sys,DC,9E,1,Not First Flight,D,Delta,DTW,,48.19,40,83,50.6,5.00%,0.008344224389263095,42,83,False,Cascaded,2027,42,83
D0,sys/DC/9E/1/Not First Flight/D/Delta,EWR,8.0,sys,DC,9E,1,Not First Flight,D,Delta,EWR,,80.0,112,140,84.0,5.00%,0.014074595355383532,118,140,False,Cascaded,2027,117,140
D0,sys/DC/9E/1/Not First Flight/D/Delta,FLL,8.0,sys,DC,9E,1,Not First Flight,D,Delta,FLL,,66.67,2,3,70.0,5.00%,0.0003015984719010757,2,3,False,Cascaded,2027,2,3
D0,sys/DC/9E/1/Not First Flight/D/Delta,GRB,8.0,sys,DC,9E,1,Not First Flight,D,Delta,GRB,,60.0,15,25,63.0,5.00%,0.002513320599175631,16,25,False,Cascaded,2027,15,25
D0,sys/DC/9E/1/Not First Flight/D/Delta,GRR,8.0,sys,DC,9E,1,Not First Flight,D,Delta,GRR,,64.71,33,51,67.94,5.00%,0.005127174022318287,35,51,False,Cascaded,2027,34,51
D0,sys/DC/9E/1/Not First Flight/D/Delta,GSO,8.0,sys,DC,9E,1,Not First Flight,D,Delta,GSO,,85.48,53,62,89.76,5.00%,0.006233035085955564,56,62,False,Cascaded,2027,55,62
D0,sys/DC/9E/1/Not First Flight/D/Delta,GSP,8.0,sys,DC,9E,1,Not First Flight,D,Delta,GSP,,67.92,36,53,71.32,5.00%,0.005328239670252337,38,53,False,Cascaded,2027,37,53
D0,sys/DC/9E/1/Not First Flight/D/Delta,HSV,8.0,sys,DC,9E,1,Not First Flight,D,Delta,HSV,,56.41,22,39,59.23,5.00%,0.003920780134713984,23,39,False,Cascaded,2027,23,39
D0,sys/DC/9E/1/Not First Flight/D/Delta,IAD,8.0,sys,DC,9E,1,Not First Flight,D,Delta,IAD,,59.38,38,64,62.34,5.00%,0.006434100733889615,40,64,False,Cascaded,2027,39,64
D0,sys/DC/9E/1/Not First Flight/D/Delta,IND,8.0,sys,DC,9E,1,Not First Flight,D,Delta,IND,,62.38,126,202,65.5,5.00%,0.020307630441339097,132,202,False,Cascaded,2027,132,202
D0,sys/DC/9E/1/Not First Flight/D/Delta,JAN,8.0,sys,DC,9E,1,Not First Flight,D,Delta,JAN,,60.0,6,10,63.0,5.00%,0.0010053282396702524,6,10,False,Cascaded,2027,6,10
D0,sys/DC/9E/1/Not First Flight/D/Delta,JAX,8.0,sys,DC,9E,1,Not First Flight,D,Delta,JAX,,59.6,59,99,62.58,5.00%,0.009952749572735498,62,99,False,Cascaded,2027,61,99
D0,sys/DC/9E/1/Not First Flight/D/Delta,JFK,8.0,sys,DC,9E,1,Not First Flight,D,Delta,JFK,,69.59,1128,1621,73.07,5.00%,0.1629637076505479,1184,1621,False,Cascaded,2027,1184,1621
D0,sys/DC/9E/1/Not First Flight/D/Delta,LEX,8.0,sys,DC,9E,1,Not First Flight,D,Delta,LEX,,80.0,16,20,84.0,5.00%,0.0020106564793405048,17,20,False,Cascaded,2027,16,20
D0,sys/DC/9E/1/Not First Flight/D/Delta,LGA,8.0,sys,DC,9E,1,Not First Flight,D,Delta,LGA,,73.87,1470,1990,77.56,5.00%,0.2000603196943802,1544,1990,False,Cascaded,2027,1543,1990
D0,sys/DC/9E/1/Not First Flight/D/Delta,LIT,8.0,sys,DC,9E,1,Not First Flight,D,Delta,LIT,,0.0,0,1,0.0,0.00%,0.00010053282396702523,0,1,False,Cascaded,2027,0,1
D0,sys/DC/9E/1/Not First Flight/D/Delta,MCI,8.0,sys,DC,9E,1,Not First Flight,D,Delta,MCI,,67.44,87,129,70.81,5.00%,0.012968734291746255,91,129,False,Cascaded,2027,91,129
D0,sys/DC/9E/1/Not First Flight/D/Delta,MCO,8.0,sys,DC,9E,1,Not First Flight,D,Delta,MCO,,0.0,0,4,0.0,0.00%,0.0004021312958681009,0,4,False,Cascaded,2027,0,4
D0,sys/DC/9E/1/Not First Flight/D/Delta,MDW,8.0,sys,DC,9E,1,Not First Flight,D,Delta,MDW,,47.56,39,82,49.94,5.00%,0.00824369156529607,41,82,False,Cascaded,2027,40,82
D0,sys/DC/9E/1/Not First Flight/D/Delta,MEM,8.0,sys,DC,9E,1,Not First Flight,D,Delta,MEM,,58.93,33,56,61.88,5.00%,0.005629838142153413,35,56,False,Cascaded,2027,34,56
D0,sys/DC/9E/1/Not First Flight/D/Delta,MIA,8.0,sys,DC,9E,1,Not First Flight,D,Delta,MIA,,50.0,2,4,52.5,5.00%,0.0004021312958681009,2,4,False,Cascaded,2027,2,4
D0,sys/DC/9E/1/Not First Flight/D/Delta,MKE,8.0,sys,DC,9E,1,Not First Flight,D,Delta,MKE,,78.85,41,52,82.79,5.00%,0.005227706846285312,43,52,False,Cascaded,2027,43,52
D0,sys/DC/9E/1/Not First Flight/D/Delta,MOB,8.0,sys,DC,9E,1,Not First Flight,D,Delta,MOB,,65.0,26,40,68.25,5.00%,0.0040213129586810096,27,40,False,Cascaded,2027,27,40
D0,sys/DC/9E/1/Not First Flight/D/Delta,MSN,8.0,sys,DC,9E,1,Not First Flight,D,Delta,MSN,,60.53,46,76,63.55,5.00%,0.007640494621493917,48,76,False,Cascaded,2027,48,76
D0,sys/DC/9E/1/Not First Flight/D/Delta,ORD,8.0,sys,DC,9E,1,Not First Flight,D,Delta,ORD,,53.73,36,67,56.42,5.00%,0.00673569920579069,38,67,False,Cascaded,2027,37,67
D0,sys/DC/9E/1/Not First Flight/D/Delta,ORF,8.0,sys,DC,9E,1,Not First Flight,D,Delta,ORF,,62.96,51,81,66.11,5.00%,0.008143158741329044,54,81,False,Cascaded,2027,53,81
D0,sys/DC/9E/1/Not First Flight/D/Delta,PIT,8.0,sys,DC,9E,1,Not First Flight,D,Delta,PIT,,73.62,120,163,77.3,5.00%,0.016386850306625112,126,163,False,Cascaded,2027,125,163
D0,sys/DC/9E/1/Not First Flight/D/Delta,PNS,8.0,sys,DC,9E,1,Not First Flight,D,Delta,PNS,,77.5,31,40,81.38,5.00%,0.0040213129586810096,33,40,False,Cascaded,2027,32,40
D0,sys/DC/9E/1/Not First Flight/D/Delta,PVD,8.0,sys,DC,9E,1,Not First Flight,D,Delta,PVD,,0.0,0,3,0.0,0.00%,0.0003015984719010757,0,3,False,Cascaded,2027,0,3
D0,sys/DC/9E/1/Not First Flight/D/Delta,RDU,8.0,sys,DC,9E,1,Not First Flight,D,Delta,RDU,,67.03,246,367,70.38,5.00%,0.03689554639589826,258,367,False,Cascaded,2027,258,367
D0,sys/DC/9E/1/Not First Flight/D/Delta,RIC,8.0,sys,DC,9E,1,Not First Flight,D,Delta,RIC,,66.22,49,74,69.53,5.00%,0.007439428973559867,51,74,False,Cascaded,2027,51,74
D0,sys/DC/9E/1/Not First Flight/D/Delta,RSW,8.0,sys,DC,9E,1,Not First Flight,D,Delta,RSW,,69.23,9,13,72.69,5.00%,0.001306926711571328,9,13,False,Cascaded,2027,9,13
D0,sys/DC/9E/1/Not First Flight/D/Delta,SAV,8.0,sys,DC,9E,1,Not First Flight,D,Delta,SAV,,66.07,74,112,69.37,5.00%,0.011259676284306826,78,112,False,Cascaded,2027,77,112
D0,sys/DC/9E/1/Not First Flight/D/Delta,SDF,8.0,sys,DC,9E,1,Not First Flight,D,Delta,SDF,,66.67,28,42,70.0,5.00%,0.00422237860661506,29,42,False,Cascaded,2027,29,42
D0,sys/DC/9E/1/Not First Flight/D/Delta,STL,8.0,sys,DC,9E,1,Not First Flight,D,Delta,STL,,73.02,46,63,76.67,5.00%,0.0063335679099225895,48,63,False,Cascaded,2027,48,63
D0,sys/DC/9E/1/Not First Flight/D/Delta,SYR,8.0,sys,DC,9E,1,Not First Flight,D,Delta,SYR,,54.74,52,95,57.47,5.00%,0.009550618276867397,55,95,False,Cascaded,2027,54,95
D0,sys/DC/9E/1/Not First Flight/D/Delta,TLH,8.0,sys,DC,9E,1,Not First Flight,D,Delta,TLH,,70.97,22,31,74.52,5.00%,0.003116517542977782,23,31,False,Cascaded,2027,23,31
D0,sys/DC/9E/1/Not First Flight/D/Delta,TPA,8.0,sys,DC,9E,1,Not First Flight,D,Delta,TPA,,66.67,2,3,70.0,5.00%,0.0003015984719010757,2,3,False,Cascaded,2027,2,3
D0,sys/DC/9E/1/Not First Flight/D/Delta,TYS,8.0,sys,DC,9E,1,Not First Flight,D,Delta,TYS,,70.41,69,98,73.93,5.00%,0.009852216748768473,72,98,False,Cascaded,2027,72,98
D0,sys/DC/9E/1/Not First Flight/D/Menzies Aviation,ABY,8.0,sys,DC,9E,1,Not First Flight,D,Menzies Aviation,ABY,,82.98,39,47,87.13,5.00%,0.20434782608695654,41,47,False,Cascaded,2027,40,47
D0,sys/DC/9E/1/Not First Flight/D/Menzies Aviation,BGM,8.0,sys,DC,9E,1,Not First Flight,D,Menzies Aviation,BGM,,50.0,2,4,52.5,5.00%,0.017391304347826087,2,4,False,Cascaded,2027,2,4
D0,sys/DC/9E/1/Not First Flight/D/Menzies Aviation,BQK,8.0,sys,DC,9E,1,Not First Flight,D,Menzies Aviation,BQK,,69.23,36,52,72.69,5.00%,0.22608695652173913,38,52,False,Cascaded,2027,37,52
D0,sys/DC/9E/1/Not First Flight/D/Menzies Aviation,DHN,8.0,sys,DC,9E,1,Not First Flight,D,Menzies Aviation,DHN,,50.0,14,28,52.5,5.00%,0.12173913043478261,15,28,False,Cascaded,2027,14,28
D0,sys/DC/9E/1/Not First Flight/D/Menzies Aviation,GTR,8.0,sys,DC,9E,1,Not First Flight,D,Menzies Aviation,GTR,,62.07,18,29,65.17,5.00%,0.12608695652173912,19,29,False,Cascaded,2027,18,29
D0,sys/DC/9E/1/Not First Flight/D/Menzies Aviation,ORH,8.0,sys,DC,9E,1,Not First Flight,D,Menzies Aviation,ORH,,90.0,18,20,94.5,5.00%,0.08695652173913043,19,20,False,Cascaded,2027,18,20
D0,sys/DC/9E/1/Not First Flight/D/Menzies Aviation,VLD,8.0,sys,DC,9E,1,Not First Flight,D,Menzies Aviation,VLD,,86.0,43,50,90.3,5.00%,0.21739130434782608,45,50,False,Cascaded,2027,45,50
D0,sys/DC/9E/1/Not First Flight/D/Unifi,ABE,8.0,sys,DC,9E,1,Not First Flight,D,Unifi,ABE,,63.46,33,52,66.63,5.00%,0.010545528290407625,35,52,False,Cascaded,2027,34,52
D0,sys/DC/9E/1/Not First Flight/D/Unifi,AEX,8.0,sys,DC,9E,1,Not First Flight,D,Unifi,AEX,,62.0,31,50,65.1,5.00%,0.010139931048468871,33,50,False,Cascaded,2027,32,50
D0,sys/DC/9E/1/Not First Flight/D/Unifi,AGS,8.0,sys,DC,9E,1,Not First Flight,D,Unifi,AGS,,76.71,56,73,80.55,5.00%,0.014804299330764551,59,73,False,Cascaded,2027,58,73
D0,sys/DC/9E/1/Not First Flight/D/Unifi,ATW,8.0,sys,DC,9E,1,Not First Flight,D,Unifi,ATW,,65.38,17,26,68.65,5.00%,0.005272764145203813,18,26,False,Cascaded,2027,17,26
D0,sys/DC/9E/1/Not First Flight/D/Unifi,AVL,8.0,sys,DC,9E,1,Not First Flight,D,Unifi,AVL,,76.6,36,47,80.43,5.00%,0.009531535185560738,38,47,False,Cascaded,2027,37,47
D0,sys/DC/9E/1/Not First Flight/D/Unifi,BGR,8.0,sys,DC,9E,1,Not First Flight,D,Unifi,BGR,,77.78,35,45,81.67,5.00%,0.009125937943621983,37,45,False,Cascaded,2027,36,45
D0,sys/DC/9E/1/Not First Flight/D/Unifi,BIS,8.0,sys,DC,9E,1,Not First Flight,D,Unifi,BIS,,77.78,49,63,81.67,5.00%,0.012776313121070776,51,63,False,Cascaded,2027,51,63
D0,sys/DC/9E/1/Not First Flight/D/Unifi,BMI,8.0,sys,DC,9E,1,Not First Flight,D,Unifi,BMI,,67.86,19,28,71.25,5.00%,0.005678361387142568,20,28,False,Cascaded,2027,19,28
D0,sys/DC/9E/1/Not First Flight/D/Unifi,BTR,8.0,sys,DC,9E,1,Not First Flight,D,Unifi,BTR,,62.0,31,50,65.1,5.00%,0.010139931048468871,33,50,False,Cascaded,2027,32,50
D0,sys/DC/9E/1/Not First Flight/D/Unifi,BTV,8.0,sys,DC,9E,1,Not First Flight,D,Unifi,BTV,,62.26,33,53,65.38,5.00%,0.010748326911377002,35,53,False,Cascaded,2027,34,53
D0,sys/DC/9E/1/Not First Flight/D/Unifi,BUF,8.0,sys,DC,9E,1,Not First Flight,D,Unifi,BUF,,60.87,84,138,63.91,5.00%,0.02798620969377408,88,138,False,Cascaded,2027,88,138
D0,sys/DC/9E/1/Not First Flight/D/Unifi,CHA,8.0,sys,DC,9E,1,Not First Flight,D,Unifi,CHA,,63.83,90,141,67.02,5.00%,0.028594605556682213,94,141,False,Cascaded,2027,94,141
D0,sys/DC/9E/1/Not First Flight/D/Unifi,CHO,8.0,sys,DC,9E,1,Not First Flight,D,Unifi,CHO,,76.0,57,75,79.8,5.00%,0.015209896572703305,60,75,False,Cascaded,2027,59,75
D0,sys/DC/9E/1/Not First Flight/D/Unifi,CID,8.0,sys,DC,9E,1,Not First Flight,D,Unifi,CID,,50.0,14,28,52.5,5.00%,0.005678361387142568,15,28,False,Cascaded,2027,14,28
D0,sys/DC/9E/1/Not First Flight/D/Unifi,CRW,8.0,sys,DC,9E,1,Not First Flight,D,Unifi,CRW,,75.0,3,4,78.75,5.00%,0.0008111944838775097,3,4,False,Cascaded,2027,3,4
D0,sys/DC/9E/1/Not First Flight/D/Unifi,CSG,8.0,sys,DC,9E,1,Not First Flight,D,Unifi,CSG,,67.31,35,52,70.67,5.00%,0.010545528290407625,37,52,False,Cascaded,2027,36,52
D0,sys/DC/9E/1/Not First Flight/D/Unifi,CWA,8.0,sys,DC,9E,1,Not First Flight,D,Unifi,CWA,,61.29,19,31,64.35,5.00%,0.006286757250050699,20,31,False,Cascaded,2027,19,31
D0,sys/DC/9E/1/Not First Flight/D/Unifi,DLH,8.0,sys,DC,9E,1,Not First Flight,D,Unifi,DLH,,60.71,17,28,63.75,5.00%,0.005678361387142568,18,28,False,Cascaded,2027,17,28
D0,sys/DC/9E/1/Not First Flight/D/Unifi,DSM,8.0,sys,DC,9E,1,Not First Flight,D,Unifi,DSM,,56.19,59,105,59.0,5.00%,0.021293855201784628,62,105,False,Cascaded,2027,61,105
D0,sys/DC/9E/1/Not First Flight/D/Unifi,DTW,8.0,sys,DC,9E,1,Not First Flight,D,Unifi,DTW,,53.56,512,956,56.23,5.00%,0.1938754816467248,538,956,False,Cascaded,2027,537,956
D0,sys/DC/9E/1/Not First Flight/D/Unifi,ECP,8.0,sys,DC,9E,1,Not First Flight,D,Unifi,ECP,,62.5,20,32,65.62,5.00%,0.006489555871020077,21,32,False,Cascaded,2027,21,32
D0,sys/DC/9E/1/Not First Flight/D/Unifi,EVV,8.0,sys,DC,9E,1,Not First Flight,D,Unifi,EVV,,67.39,31,46,70.76,5.00%,0.00932873656459136,33,46,False,Cascaded,2027,32,46
D0,sys/DC/9E/1/Not First Flight/D/Unifi,EYW,8.0,sys,DC,9E,1,Not First Flight,D,Unifi,EYW,,0.0,0,4,0.0,0.00%,0.0008111944838775097,0,4,False,Cascaded,2027,0,4
D0,sys/DC/9E/1/Not First Flight/D/Unifi,FAR,8.0,sys,DC,9E,1,Not First Flight,D,Unifi,FAR,,56.41,22,39,59.23,5.00%,0.007909146217805718,23,39,False,Cascaded,2027,23,39
D0,sys/DC/9E/1/Not First Flight/D/Unifi,FAY,8.0,sys,DC,9E,1,Not First Flight,D,Unifi,FAY,,74.14,43,58,77.84,5.00%,0.01176232001622389,45,58,False,Cascaded,2027,45,58
D0,sys/DC/9E/1/Not First Flight/D/Unifi,FSD,8.0,sys,DC,9E,1,Not First Flight,D,Unifi,FSD,,56.82,25,44,59.66,5.00%,0.008923139322652606,26,44,False,Cascaded,2027,26,44
D0,sys/DC/9E/1/Not First Flight/D/Unifi,GFK,8.0,sys,DC,9E,1,Not First Flight,D,Unifi,GFK,,60.0,3,5,63.0,5.00%,0.001013993104846887,3,5,False,Cascaded,2027,3,5
D0,sys/DC/9E/1/Not First Flight/D/Unifi,GNV,8.0,sys,DC,9E,1,Not First Flight,D,Unifi,GNV,,73.08,19,26,76.73,5.00%,0.005272764145203813,20,26,False,Cascaded,2027,19,26
D0,sys/DC/9E/1/Not First Flight/D/Unifi,GPT,8.0,sys,DC,9E,1,Not First Flight,D,Unifi,GPT,,50.0,3,6,52.5,5.00%,0.0012167917258162643,3,6,False,Cascaded,2027,3,6
D0,sys/DC/9E/1/Not First Flight/D/Unifi,HPN,8.0,sys,DC,9E,1,Not First Flight,D,Unifi,HPN,,58.6,92,157,61.53,5.00%,0.03183938349219225,97,157,False,Cascaded,2027,96,157
D0,sys/DC/9E/1/Not First Flight/D/Unifi,ICT,8.0,sys,DC,9E,1,Not First Flight,D,Unifi,ICT,,100.0,1,1,105.0,5.00%,0.00020279862096937742,1,1,False,Cascaded,2027,1,1
D0,sys/DC/9E/1/Not First Flight/D/Unifi,ILM,8.0,sys,DC,9E,1,Not First Flight,D,Unifi,ILM,,68.67,57,83,72.11,5.00%,0.016832285540458326,60,83,False,Cascaded,2027,59,83
D0,sys/DC/9E/1/Not First Flight/D/Unifi,ITH,8.0,sys,DC,9E,1,Not First Flight,D,Unifi,ITH,,77.42,24,31,81.29,5.00%,0.006286757250050699,25,31,False,Cascaded,2027,25,31
D0,sys/DC/9E/1/Not First Flight/D/Unifi,LFT,8.0,sys,DC,9E,1,Not First Flight,D,Unifi,LFT,,72.22,13,18,75.83,5.00%,0.0036503751774487935,14,18,False,Cascaded,2027,13,18
D0,sys/DC/9E/1/Not First Flight/D/Unifi,MDT,8.0,sys,DC,9E,1,Not First Flight,D,Unifi,MDT,,33.33,2,6,35.0,5.00%,0.0012167917258162643,2,6,False,Cascaded,2027,2,6
D0,sys/DC/9E/1/Not First Flight/D/Unifi,MGM,8.0,sys,DC,9E,1,Not First Flight,D,Unifi,MGM,,62.37,58,93,65.48,5.00%,0.018860271750152098,61,93,False,Cascaded,2027,60,93
D0,sys/DC/9E/1/Not First Flight/D/Unifi,MLI,8.0,sys,DC,9E,1,Not First Flight,D,Unifi,MLI,,63.33,19,30,66.5,5.00%,0.006083958629081322,20,30,False,Cascaded,2027,19,30
D0,sys/DC/9E/1/Not First Flight/D/Unifi,MLU,8.0,sys,DC,9E,1,Not First Flight,D,Unifi,MLU,,67.35,33,49,70.71,5.00%,0.009937132427499494,35,49,False,Cascaded,2027,34,49
D0,sys/DC/9E/1/Not First Flight/D/Unifi,MOT,8.0,sys,DC,9E,1,Not First Flight,D,Unifi,MOT,,63.33,19,30,66.5,5.00%,0.006083958629081322,20,30,False,Cascaded,2027,19,30
D0,sys/DC/9E/1/Not First Flight/D/Unifi,MSP,8.0,sys,DC,9E,1,Not First Flight,D,Unifi,MSP,,62.42,872,1397,65.54,5.00%,0.28330967349422026,916,1397,False,Cascaded,2027,915,1397
D0,sys/DC/9E/1/Not First Flight/D/Unifi,MYR,8.0,sys,DC,9E,1,Not First Flight,D,Unifi,MYR,,84.0,21,25,88.2,5.00%,0.0050699655242344354,22,25,False,Cascaded,2027,22,25
D0,sys/DC/9E/1/Not First Flight/D/Unifi,OAJ,8.0,sys,DC,9E,1,Not First Flight,D,Unifi,OAJ,,75.0,48,64,78.75,5.00%,0.012979111742040155,50,64,False,Cascaded,2027,50,64
D0,sys/DC/9E/1/Not First Flight/D/Unifi,OMA,8.0,sys,DC,9E,1,Not First Flight,D,Unifi,OMA,,69.7,23,33,73.18,5.00%,0.006692354491989455,24,33,False,Cascaded,2027,24,33
D0,sys/DC/9E/1/Not First Flight/D/Unifi,PWM,8.0,sys,DC,9E,1,Not First Flight,D,Unifi,PWM,,66.67,18,27,70.0,5.00%,0.00547556276617319,19,27,False,Cascaded,2027,18,27
D0,sys/DC/9E/1/Not First Flight/D/Unifi,RAP,8.0,sys,DC,9E,1,Not First Flight,D,Unifi,RAP,,65.08,41,63,68.33,5.00%,0.012776313121070776,43,63,False,Cascaded,2027,43,63
D0,sys/DC/9E/1/Not First Flight/D/Unifi,ROA,8.0,sys,DC,9E,1,Not First Flight,D,Unifi,ROA,,66.67,52,78,70.0,5.00%,0.015818292435611437,55,78,False,Cascaded,2027,54,78
D0,sys/DC/9E/1/Not First Flight/D/Unifi,ROC,8.0,sys,DC,9E,1,Not First Flight,D,Unifi,ROC,,41.67,60,144,43.75,5.00%,0.029203001419590348,63,144,False,Cascaded,2027,62,144
D0,sys/DC/9E/1/Not First Flight/D/Unifi,RST,8.0,sys,DC,9E,1,Not First Flight,D,Unifi,RST,,48.78,20,41,51.22,5.00%,0.008314743459744475,21,41,False,Cascaded,2027,21,41
D0,sys/DC/9E/1/Not First Flight/D/Unifi,SGF,8.0,sys,DC,9E,1,Not First Flight,D,Unifi,SGF,,65.62,21,32,68.91,5.00%,0.006489555871020077,22,32,False,Cascaded,2027,22,32
D0,sys/DC/9E/1/Not First Flight/D/Unifi,TRI,8.0,sys,DC,9E,1,Not First Flight,D,Unifi,TRI,,81.52,75,92,85.6,5.00%,0.01865747312918272,79,92,False,Cascaded,2027,78,92
D0,sys/DC/9E/1/Not First Flight/D/Unifi,TUL,8.0,sys,DC,9E,1,Not First Flight,D,Unifi,TUL,,100.0,6,6,105.0,5.00%,0.0012167917258162643,6,6,False,Cascaded,2027,6,6
D0,sys/DC/9E/1/Not First Flight/D/Unifi,TVC,8.0,sys,DC,9E,1,Not First Flight,D,Unifi,TVC,,44.44,4,9,46.67,5.00%,0.0018251875887243967,4,9,False,Cascaded,2027,4,9
D0,sys/DC/9E/1/Not First Flight/D/Unifi,VPS,8.0,sys,DC,9E,1,Not First Flight,D,Unifi,VPS,,57.14,4,7,60.0,5.00%,0.001419590346785642,4,7,False,Cascaded,2027,4,7
D0,sys/DC/9E/1/Not First Flight/D/Unifi,XNA,8.0,sys,DC,9E,1,Not First Flight,D,Unifi,XNA,,70.0,77,110,73.5,5.00%,0.022307848306631513,81,110,False,Cascaded,2027,80,110
D0,sys/DC/9E/1/Not First Flight/I,Delta,7.0,sys,DC,9E,1,Not First Flight,I,Delta,,,67.46,479,710,70.84,5.00%,0.7442348008385744,503,710,False,Cascaded,2027,502,710
D0,sys/DC/9E/1/Not First Flight/I,Omega Aviation,7.0,sys,DC,9E,1,Not First Flight,I,Omega Aviation,,,59.32,35,59,62.29,5.00%,0.06184486373165619,37,59,False,Cascaded,2027,36,59
D0,sys/DC/9E/1/Not First Flight/I,Unifi,7.0,sys,DC,9E,1,Not First Flight,I,Unifi,,,59.46,110,185,62.43,5.00%,0.19392033542976939,116,185,False,Cascaded,2027,115,185
D0,sys/DC/9E/1/Not First Flight/I/Delta,ATL,8.0,sys,DC,9E,1,Not First Flight,I,Delta,ATL,,73.47,36,49,77.14,5.00%,0.06901408450704226,38,49,False,Cascaded,2027,37,49
D0,sys/DC/9E/1/Not First Flight/I/Delta,DTW,8.0,sys,DC,9E,1,Not First Flight,I,Delta,DTW,,39.13,9,23,41.09,5.00%,0.0323943661971831,9,23,False,Cascaded,2027,9,23
D0,sys/DC/9E/1/Not First Flight/I/Delta,JFK,8.0,sys,DC,9E,1,Not First Flight,I,Delta,JFK,,61.54,48,78,64.62,5.00%,0.10985915492957747,50,78,False,Cascaded,2027,50,78
D0,sys/DC/9E/1/Not First Flight/I/Delta,LGA,8.0,sys,DC,9E,1,Not First Flight,I,Delta,LGA,,70.31,135,192,73.83,5.00%,0.2704225352112676,142,192,False,Cascaded,2027,141,192
D0,sys/DC/9E/1/Not First Flight/I/Delta,YUL,8.0,sys,DC,9E,1,Not First Flight,I,Delta,YUL,,70.63,101,143,74.16,5.00%,0.20140845070422536,106,143,False,Cascaded,2027,106,143
D0,sys/DC/9E/1/Not First Flight/I/Delta,YYZ,8.0,sys,DC,9E,1,Not First Flight,I,Delta,YYZ,,66.67,150,225,70.0,5.00%,0.31690140845070425,158,225,False,Cascaded,2027,157,225
D0,sys/DC/9E/1/Not First Flight/I/Omega Aviation,ELH,8.0,sys,DC,9E,1,Not First Flight,I,Omega Aviation,ELH,,52.38,11,21,55.0,5.00%,0.3559322033898305,12,21,False,Cascaded,2027,11,21
D0,sys/DC/9E/1/Not First Flight/I/Omega Aviation,GGT,8.0,sys,DC,9E,1,Not First Flight,I,Omega Aviation,GGT,,70.59,12,17,74.12,5.00%,0.288135593220339,13,17,False,Cascaded,2027,12,17
D0,sys/DC/9E/1/Not First Flight/I/Omega Aviation,MHH,8.0,sys,DC,9E,1,Not First Flight,I,Omega Aviation,MHH,,57.14,12,21,60.0,5.00%,0.3559322033898305,13,21,False,Cascaded,2027,12,21
